t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1462323915.353031,-4514498.784198,1099424.772029,4355032.702813,-80.160808,-330.018149,0.216820
1462324005.353031,-4521615.739844,1069699.678575,4355051.967922,-77.993227,-330.537128,0.211262
1462324095.353031,-4528537.461336,1039928.517537,4355070.732392,-75.822287,-331.041870,0.205695
1462324185.353031,-4535263.650546,1010112.571203,4355088.995415,-73.648081,-331.532353,0.200119
1462324275.353031,-4541794.017765,980253.123793,4355106.756204,-71.470703,-332.008557,0.194534
1462324365.353031,-4548128.281721,950351.461399,4355124.013995,-69.290246,-332.470461,0.188941
1462324455.353031,-4554266.169587,920408.871932,4355140.768043,-67.106805,-332.918044,0.183340
1462324545.353031,-4560207.416995,890426.645066,4355157.017627,-64.920474,-333.351289,0.177730
1462324635.353031,-4565951.768045,860406.072182,4355172.762048,-62.731346,-333.770175,0.172114
1462324725.353031,-4571498.975320,830348.446312,4355188.000626,-60.539517,-334.174685,0.166489
1462324815.353031,-4576848.799893,800255.062086,4355202.732706,-58.345080,-334.564802,0.160858
1462324905.353031,-4582001.011339,770127.215671,4355216.957652,-56.148130,-334.940509,0.155220
1462324995.353031,-4586955.387743,739966.204721,4355230.674852,-53.948761,-335.301789,0.149575
1462325085.353031,-4591711.715713,709773.328317,4355243.883715,-51.747069,-335.648628,0.143923
1462325175.353031,-4596269.790387,679549.886913,4355256.583672,-49.543148,-335.981009,0.138266
1462325265.353031,-4600629.415441,649297.182281,4355268.774176,-47.337093,-336.298919,0.132602
1462325355.353031,-4604790.403099,619016.517449,4355280.454701,-45.128999,-336.602345,0.126933
1462325445.353031,-4608752.574141,588709.196655,4355291.624744,-42.918962,-336.891272,0.121258
1462325535.353031,-4612515.757910,558376.525280,4355302.283825,-40.707076,-337.165689,0.115578
1462325625.353031,-4616079.792321,528019.809801,4355312.431483,-38.493437,-337.425583,0.109893
1462325715.353031,-4619444.523863,497640.357727,4355322.067282,-36.278139,-337.670945,0.104203
1462325805.353031,-4622609.807614,467239.477550,4355331.190807,-34.061279,-337.901762,0.098509
1462325895.353031,-4625575.507239,436818.478681,4355339.801664,-31.842952,-338.118025,0.092810
1462325985.353031,-4628341.495001,406378.671402,4355347.899483,-29.623254,-338.319725,0.087108
1462326075.353031,-4630907.651764,375921.366800,4355355.483914,-27.402279,-338.506853,0.081402
1462326165.353031,-4633273.867001,345447.876720,4355362.554631,-25.180125,-338.679401,0.075692
1462326255.353031,-4635440.038795,314959.513703,4355369.111328,-22.956885,-338.837362,0.069979
1462326345.353031,-4637406.073844,284457.590928,4355375.153725,-20.732657,-338.980728,0.064263
1462326435.353031,-4639171.887469,253943.422161,4355380.681559,-18.507536,-339.109494,0.058544
1462326525.353031,-4640737.403614,223418.321695,4355385.694594,-16.281618,-339.223654,0.052823
1462326615.353031,-4642102.554849,192883.604294,4355390.192612,-14.054999,-339.323203,0.047100
1462326705.353031,-4643267.282376,162340.585134,4355394.175420,-11.827774,-339.408137,0.041374
1462326795.353031,-4644231.536026,131790.579751,4355397.642847,-9.600040,-339.478452,0.035647
1462326885.353031,-4644995.274269,101234.903981,4355400.594742,-7.371892,-339.534145,0.029918
1462326975.353031,-4645558.464209,70674.873904,4355403.030979,-5.143427,-339.575214,0.024187
1462327065.353031,-4645921.081588,40111.805788,4355404.951453,-2.914740,-339.601656,0.018456
1462327155.353031,-4646083.110788,9547.016032,4355406.356080,-0.685928,-339.613472,0.012724
1462327245.353031,-4646044.544829,-21018.178892,4355407.244801,1.542914,-339.610660,0.006992
1462327335.353031,-4645805.385374,-51582.462492,4355407.617576,3.771690,-339.593221,0.001259
1462327425.353031,-4645365.642723,-82144.518318,4355407.474389,6.000303,-339.561154,-0.004474
1462327515.353031,-4644725.335816,-112703.030015,4355406.815247,8.228657,-339.514462,-0.010207
1462327605.353031,-4643884.492232,-143256.681380,4355405.640178,10.456657,-339.453147,-0.015939
1462327695.353031,-4642843.148188,-173804.156421,4355403.949232,12.684207,-339.377211,-0.021671
1462327785.353031,-4641601.348535,-204344.139410,4355401.742482,14.911210,-339.286658,-0.027402
1462327875.353031,-4640159.146760,-234875.314943,4355399.020022,17.137572,-339.181491,-0.033131
1462327965.353031,-4638516.604981,-265396.367994,4355395.781971,19.363195,-339.061715,-0.038859
1462328055.353031,-4636673.793945,-295905.983975,4355392.028467,21.587984,-338.927335,-0.044586
1462328145.353031,-4634630.793024,-326402.848789,4355387.759672,23.811843,-338.778356,-0.050310
1462328235.353031,-4632387.690213,-356885.648889,4355382.975770,26.034676,-338.614786,-0.056033
1462328325.353031,-4629944.582126,-387353.071334,4355377.676966,28.256389,-338.436632,-0.061753
1462328415.353031,-4627301.573992,-417803.803844,4355371.863489,30.476884,-338.243900,-0.067470
1462328505.353031,-4624458.779649,-448236.534859,4355365.535588,32.696066,-338.036600,-0.073184
1462328595.353031,-4621416.321540,-478649.953595,4355358.693537,34.913840,-337.814740,-0.078895
1462328685.353031,-4618174.330709,-509042.750098,4355351.337630,37.130111,-337.578330,-0.084603
1462328775.353031,-4614732.946793,-539413.615303,4355343.468184,39.344782,-337.327380,-0.090307
1462328865.353031,-4611092.318019,-569761.241090,4355335.085536,41.557758,-337.061900,-0.096008
1462328955.353031,-4607252.601193,-600084.320341,4355326.190050,43.768945,-336.781903,-0.101704
1462329045.353031,-4603213.961697,-630381.546992,4355316.782106,45.978246,-336.487400,-0.107396
1462329135.353031,-4598976.573483,-660651.616095,4355306.862111,48.185567,-336.178404,-0.113083
1462329225.353031,-4594540.619061,-690893.223872,4355296.430491,50.390813,-335.854928,-0.118765
1462329315.353031,-4589906.289495,-721105.067770,4355285.487696,52.593888,-335.516987,-0.124442
1462329405.353031,-4585073.784392,-751285.846517,4355274.034197,54.794698,-335.164594,-0.130114
1462329495.353031,-4580043.311895,-781434.260182,4355262.070487,56.993148,-334.797766,-0.135780
1462329585.353031,-4574815.088675,-811549.010224,4355249.597081,59.189143,-334.416516,-0.141441
1462329675.353031,-4569389.339920,-841628.799555,4355236.614517,61.382588,-334.020864,-0.147095
1462329765.353031,-4563766.299324,-871672.332592,4355223.123353,63.573390,-333.610824,-0.152743
1462329855.353031,-4557946.209081,-901678.315313,4355209.124171,65.761454,-333.186415,-0.158384
1462329945.353031,-4551929.319872,-931645.455314,4355194.617572,67.946685,-332.747655,-0.164019
1462330035.353031,-4545715.890851,-961572.461864,4355179.604183,70.128989,-332.294564,-0.169646
1462330125.353031,-4539306.189643,-991458.045961,4355164.084649,72.308273,-331.827160,-0.175266
1462330215.353031,-4532700.492322,-1021300.920386,4355148.059638,74.484443,-331.345463,-0.180879
1462330305.353031,-4525899.083405,-1051099.799759,4355131.529842,76.657404,-330.849496,-0.186484
1462330395.353031,-4518902.255841,-1080853.400598,4355114.495971,78.827064,-330.339277,-0.192081
1462330485.353031,-4511710.310993,-1110560.441368,4355096.958759,80.993329,-329.814831,-0.197669
1462330575.353031,-4504323.558629,-1140219.642542,4355078.918962,83.156105,-329.276179,-0.203249
1462330665.353031,-4496742.316909,-1169829.726650,4355060.377356,85.315299,-328.723345,-0.208821
1462330755.353031,-4488966.912367,-1199389.418343,4355041.334739,87.470818,-328.156352,-0.214383
1462330845.353031,-4480997.679903,-1228897.444436,4355021.791933,89.622571,-327.575224,-0.219936
1462330935.353031,-4472834.962763,-1258352.533975,4355001.749778,91.770462,-326.979988,-0.225479
1462331025.353031,-4464479.112529,-1287753.418282,4354981.209137,93.914402,-326.370668,-0.231013
1462331115.353031,-4455930.489100,-1317098.831017,4354960.170896,96.054296,-325.747291,-0.236537
1462331205.353031,-4447189.460678,-1346387.508226,4354938.635959,98.190053,-325.109883,-0.242051
1462331295.353031,-4438256.403753,-1375618.188401,4354916.605255,100.321581,-324.458472,-0.247554
1462331385.353031,-4429131.703085,-1404789.612531,4354894.079733,102.448788,-323.793087,-0.253047
1462331475.353031,-4419815.751690,-1433900.524158,4354871.060362,104.571582,-323.113755,-0.258529
1462331565.353031,-4410308.950819,-1462949.669430,4354847.548133,106.689872,-322.420506,-0.263999
1462331655.353031,-4400611.709946,-1491935.797155,4354823.544060,108.803567,-321.713370,-0.269458
1462331745.353031,-4390724.446745,-1520857.658855,4354799.049176,110.912575,-320.992377,-0.274906
1462331835.353031,-4380647.587076,-1549714.008822,4354774.064536,113.016806,-320.257559,-0.280342
1462331925.353031,-4370381.564965,-1578503.604167,4354748.591215,115.116170,-319.508947,-0.285766
1462332015.353031,-4359926.822585,-1607225.204878,4354722.630312,117.210575,-318.746572,-0.291177
1462332105.353031,-4349283.810239,-1635877.573871,4354696.182944,119.299932,-317.970469,-0.296576
1462332195.353031,-4338452.986337,-1664459.477044,4354669.250250,121.384150,-317.180671,-0.301962
1462332285.353031,-4327434.817379,-1692969.683331,4354641.833389,123.463140,-316.377211,-0.307335
1462332375.353031,-4316229.777936,-1721406.964752,4354613.933543,125.536813,-315.560124,-0.312695
1462332465.353031,-4304838.350625,-1749770.096469,4354585.551914,127.605078,-314.729446,-0.318041
1462332555.353031,-4293261.026092,-1778057.856840,4354556.689723,129.667847,-313.885211,-0.323374
1462332645.353031,-4281498.302992,-1806269.027465,4354527.348214,131.725032,-313.027457,-0.328693
1462332735.353031,-4269550.687963,-1834402.393247,4354497.528649,133.776542,-312.156221,-0.333997
1462332825.353031,-4257418.695606,-1862456.742437,4354467.232314,135.822291,-311.271540,-0.339288
1462332915.353031,-4245102.848466,-1890430.866691,4354436.460514,137.862189,-310.373451,-0.344563
1462333005.353031,-4232603.677005,-1918323.561121,4354405.214573,139.896150,-309.461994,-0.349824
1462333095.353031,-4219921.719582,-1946133.624344,4354373.495836,141.924085,-308.537209,-0.355070
1462333185.353031,-4207057.522428,-1973859.858539,4354341.305672,143.945907,-307.599134,-0.360300
1462333275.353031,-4194011.639624,-2001501.069493,4354308.645464,145.961530,-306.647810,-0.365515
1462333365.353031,-4180784.633076,-2029056.066656,4354275.516621,147.970865,-305.683279,-0.370714
1462333455.353031,-4167377.072493,-2056523.663193,4354241.920568,149.973827,-304.705581,-0.375898
1462333545.353031,-4153789.535357,-2083902.676031,4354207.858754,151.970330,-303.714759,-0.381065
1462333635.353031,-4140022.606906,-2111191.925913,4354173.332644,153.960287,-302.710856,-0.386215
1462333725.353031,-4126076.880103,-2138390.237450,4354138.343726,155.943612,-301.693914,-0.391349
1462333815.353031,-4111952.955611,-2165496.439167,4354102.893506,157.920221,-300.663978,-0.396466
1462333905.353031,-4097651.441770,-2192509.363560,4354066.983512,159.890028,-299.621092,-0.401566
1462333995.353031,-4083172.954567,-2219427.847139,4354030.615290,161.852948,-298.565301,-0.406649
1462334085.353031,-4068518.117615,-2246250.730483,4353993.790406,163.808897,-297.496650,-0.411714
1462334175.353031,-4053687.562118,-2272976.858289,4353956.510446,165.757791,-296.415186,-0.416762
1462334265.353031,-4038681.926853,-2299605.079422,4353918.777016,167.699545,-295.320954,-0.421791
1462334355.353031,-4023501.858135,-2326134.246963,4353880.591741,169.634076,-294.214003,-0.426803
1462334445.353031,-4008148.009793,-2352563.218259,4353841.956265,171.561300,-293.094379,-0.431796
1462334535.353031,-3992621.043141,-2378890.854974,4353802.872253,173.481136,-291.962131,-0.436770
1462334625.353031,-3976921.626949,-2405116.023136,4353763.341387,175.393499,-290.817308,-0.441726
1462334715.353031,-3961050.437416,-2431237.593185,4353723.365371,177.298307,-289.659959,-0.446662
1462334805.353031,-3945008.158138,-2457254.440026,4353682.945925,179.195479,-288.490134,-0.451580
1462334895.353031,-3928795.480082,-2483165.443072,4353642.084791,181.084933,-287.307883,-0.456477
1462334985.353031,-3912413.101551,-2508969.486297,4353600.783729,182.966588,-286.113257,-0.461356
1462335075.353031,-3895861.728161,-2534665.458280,4353559.044517,184.840361,-284.906309,-0.466214
1462335165.353031,-3879142.072804,-2560252.252256,4353516.868953,186.706173,-283.687088,-0.471052
1462335255.353031,-3862254.855623,-2585728.766163,4353474.258854,188.563944,-282.455649,-0.475870
1462335345.353031,-3845200.803976,-2611093.902686,4353431.216053,190.413593,-281.212044,-0.480668
1462335435.353031,-3827980.652406,-2636346.569310,4353387.742407,192.255040,-279.956327,-0.485445
1462335525.353031,-3810595.142613,-2661485.678365,4353343.839786,194.088207,-278.688552,-0.490200
1462335615.353031,-3793045.023417,-2686510.147069,4353299.510081,195.913014,-277.408773,-0.494935
1462335705.353031,-3775331.050729,-2711418.897580,4353254.755202,197.729382,-276.117045,-0.499649
1462335795.353031,-3757453.987518,-2736210.857040,4353209.577077,199.537235,-274.813425,-0.504341
1462335885.353031,-3739414.603775,-2760884.957619,4353163.977650,201.336492,-273.497969,-0.509011
1462335975.353031,-3721213.676486,-2785440.136568,4353117.958886,203.127078,-272.170732,-0.513659
1462336065.353031,-3702851.989592,-2809875.336254,4353071.522767,204.908915,-270.831772,-0.518285
1462336155.353031,-3684330.333959,-2834189.504218,4353024.671294,206.681926,-269.481148,-0.522889
1462336245.353031,-3665649.507345,-2858381.593210,4352977.406482,208.446036,-268.118916,-0.527470
1462336335.353031,-3646810.314360,-2882450.561240,4352929.730369,210.201167,-266.745136,-0.532029
1462336425.353031,-3627813.566438,-2906395.371618,4352881.645008,211.947244,-265.359867,-0.536565
1462336515.353031,-3608660.081798,-2930214.993007,4352833.152469,213.684192,-263.963169,-0.541077
1462336605.353031,-3589350.685412,-2953908.399456,4352784.254842,215.411937,-262.555101,-0.545567
1462336695.353031,-3569886.208963,-2977474.570456,4352734.954232,217.130404,-261.135724,-0.550032
1462336785.353031,-3550267.490817,-3000912.490973,4352685.252762,218.839518,-259.705100,-0.554474
1462336875.353031,-3530495.375983,-3024221.151501,4352635.152573,220.539207,-258.263290,-0.558893
1462336965.353031,-3510570.716077,-3047399.548100,4352584.655824,222.229396,-256.810357,-0.563287
1462337055.353031,-3490494.369283,-3070446.682439,4352533.764688,223.910014,-255.346362,-0.567657
1462337145.353031,-3470267.200322,-3093361.561844,4352482.481357,225.580988,-253.871369,-0.572002
1462337235.353031,-3449890.080409,-3116143.199334,4352430.808041,227.242246,-252.385441,-0.576323
1462337325.353031,-3429363.887218,-3138790.613670,4352378.746964,228.893716,-250.888642,-0.580619
1462337415.353031,-3408689.504844,-3161302.829392,4352326.300370,230.535327,-249.381038,-0.584890
1462337505.353031,-3387867.823764,-3183678.876865,4352273.470516,232.167009,-247.862692,-0.589136
1462337595.353031,-3366899.740801,-3205917.792316,4352220.259679,233.788690,-246.333671,-0.593356
1462337685.353031,-3345786.159081,-3228018.617881,4352166.670149,235.400303,-244.794039,-0.597551
1462337775.353031,-3324527.988001,-3249980.401645,4352112.704236,237.001776,-243.243864,-0.601720
1462337865.353031,-3303126.143182,-3271802.197677,4352058.364262,238.593041,-241.683212,-0.605863
1462337955.353031,-3281581.546434,-3293483.066081,4352003.652570,240.174030,-240.112150,-0.609980
1462338045.353031,-3259895.125717,-3315022.073028,4351948.571514,241.744673,-238.530746,-0.614071
1462338135.353031,-3238067.815099,-3336418.290798,4351893.123468,243.304905,-236.939069,-0.618136
1462338225.353031,-3216100.554715,-3357670.797824,4351837.310820,244.854657,-235.337186,-0.622173
1462338315.353031,-3193994.290730,-3378778.678728,4351781.135972,246.393863,-233.725166,-0.626184
1462338405.353031,-3171749.975294,-3399741.024359,4351724.601346,247.922456,-232.103080,-0.630168
1462338495.353031,-3149368.566504,-3420556.931838,4351667.709375,249.440371,-230.470997,-0.634125
1462338585.353031,-3126851.028362,-3441225.504591,4351610.462510,250.947542,-228.828987,-0.638055
1462338675.353031,-3104198.330734,-3461745.852391,4351552.863216,252.443904,-227.177121,-0.641957
1462338765.353031,-3081411.449306,-3482117.091394,4351494.913975,253.929394,-225.515470,-0.645831
1462338855.353031,-3058491.365544,-3502338.344180,4351436.617282,255.403946,-223.844106,-0.649678
1462338945.353031,-3035439.066652,-3522408.739787,4351377.975648,256.867497,-222.163100,-0.653496
1462339035.353031,-3012255.545529,-3542327.413753,4351318.991599,258.319985,-220.472526,-0.657287
1462339125.353031,-2988941.800723,-3562093.508150,4351259.667675,259.761346,-218.772455,-0.661049
1462339215.353031,-2965498.836394,-3581706.171621,4351200.006430,261.191519,-217.062962,-0.664783
1462339305.353031,-2941927.662268,-3601164.559419,4351140.010436,262.610443,-215.344119,-0.668488
1462339395.353031,-2918229.293590,-3620467.833439,4351079.682275,264.018055,-213.616001,-0.672164
1462339485.353031,-2894404.751086,-3639615.162262,4351019.024546,265.414295,-211.878683,-0.675811
1462339575.353031,-2870455.060917,-3658605.721181,4350958.039862,266.799104,-210.132238,-0.679430
1462339665.353031,-2846381.254631,-3677438.692244,4350896.730849,268.172421,-208.376743,-0.683019
1462339755.353031,-2822184.369126,-3696113.264285,4350835.100148,269.534188,-206.612273,-0.686578
1462339845.353031,-2797865.446599,-3714628.632962,4350773.150413,270.884346,-204.838903,-0.690108
1462339935.353031,-2773425.534503,-3732984.000789,4350710.884312,272.222836,-203.056711,-0.693608
1462340025.353031,-2748865.685503,-3751178.577171,4350648.304527,273.549601,-201.265773,-0.697079
1462340115.353031,-2724186.957430,-3769211.578441,4350585.413753,274.864583,-199.466166,-0.700519
1462340205.353031,-2699390.413234,-3787082.227889,4350522.214699,276.167727,-197.657967,-0.703929
1462340295.353031,-2674477.120942,-3804789.755798,4350458.710088,277.458976,-195.841256,-0.707309
1462340385.353031,-2649448.153606,-3822333.399478,4350394.902654,278.738275,-194.016109,-0.710658
1462340475.353031,-2624304.589265,-3839712.403296,4350330.795145,280.005567,-192.182605,-0.713977
1462340565.353031,-2599047.510889,-3856926.018713,4350266.390322,281.260800,-190.340824,-0.717265
1462340655.353031,-2573678.006340,-3873973.504310,4350201.690960,282.503918,-188.490845,-0.720522
1462340745.353031,-2548197.168323,-3890854.125827,4350136.699844,283.734868,-186.632747,-0.723749
1462340835.353031,-2522606.094336,-3907567.156188,4350071.419775,284.953597,-184.766610,-0.726943
1462340925.353031,-2496905.886625,-3924111.875539,4350005.853563,286.160053,-182.892515,-0.730107
1462341015.353031,-2471097.652140,-3940487.571271,4349940.004034,287.354184,-181.010543,-0.733239
1462341105.353031,-2445182.502481,-3956693.538059,4349873.874021,288.535937,-179.120774,-0.736340
1462341195.353031,-2419161.553852,-3972729.077885,4349807.466375,289.705263,-177.223291,-0.739409
1462341285.353031,-2393035.927017,-3988593.500076,4349740.783955,290.862111,-175.318174,-0.742446
1462341375.353031,-2366806.747247,-4004286.121325,4349673.829633,292.006431,-173.405506,-0.745451
1462341465.353031,-2340475.144273,-4019806.265726,4349606.606294,293.138174,-171.485369,-0.748424
1462341555.353031,-2314042.252238,-4035153.264804,4349539.116831,294.257291,-169.557846,-0.751365
1462341645.353031,-2287509.209648,-4050326.457539,4349471.364152,295.363734,-167.623020,-0.754273
1462341735.353031,-2260877.159321,-4065325.190398,4349403.351176,296.457455,-165.680974,-0.757149
1462341825.353031,-2234147.248342,-4080148.817363,4349335.080830,297.538408,-163.731791,-0.759992
1462341915.353031,-2207320.628008,-4094796.699957,4349266.556057,298.606544,-161.775557,-0.762803
1462342005.353031,-2180398.453785,-4109268.207273,4349197.779807,299.661820,-159.812355,-0.765580
1462342095.353031,-2153381.885251,-4123562.716000,4349128.755042,300.704188,-157.842269,-0.768325
1462342185.353031,-2126272.086052,-4137679.610452,4349059.484736,301.733605,-155.865385,-0.771037
1462342275.353031,-2099070.223850,-4151618.282593,4348989.971871,302.750026,-153.881788,-0.773715
1462342365.353031,-2071777.470269,-4165378.132062,4348920.219442,303.753406,-151.891562,-0.776360
1462342455.353031,-2044395.000852,-4178958.566201,4348850.230453,304.743704,-149.894795,-0.778972
1462342545.353031,-2016923.995004,-4192359.000080,4348780.007919,305.720875,-147.891571,-0.781550
1462342635.353031,-1989365.635944,-4205578.856521,4348709.554863,306.684879,-145.881977,-0.784094
1462342725.353031,-1961721.110652,-4218617.566125,4348638.874321,307.635674,-143.866100,-0.786605
1462342815.353031,-1933991.609820,-4231474.567294,4348567.969336,308.573218,-141.844026,-0.789082
1462342905.353031,-1906178.327803,-4244149.306257,4348496.842963,309.497471,-139.815843,-0.791524
1462342995.353031,-1878282.462561,-4256641.237094,4348425.498265,310.408394,-137.781638,-0.793933
1462343085.353031,-1850305.215611,-4268949.821757,4348353.938314,311.305947,-135.741498,-0.796308
1462343175.353031,-1822247.791977,-4281074.530097,4348282.166193,312.190092,-133.695512,-0.798648
1462343265.353031,-1794111.400136,-4293014.839885,4348210.184993,313.060790,-131.643767,-0.800954
1462343355.353031,-1765897.251965,-4304770.236831,4348137.997815,313.918004,-129.586353,-0.803225
1462343445.353031,-1737606.562692,-4316340.214613,4348065.607767,314.761697,-127.523356,-0.805462
1462343535.353031,-1709240.550841,-4327724.274895,4347993.017967,315.591833,-125.454867,-0.807664
1462343625.353031,-1680800.438178,-4338921.927347,4347920.231542,316.408376,-123.380975,-0.809831
1462343715.353031,-1652287.449665,-4349932.689668,4347847.251627,317.211291,-121.301768,-0.811963
1462343805.353031,-1623702.813400,-4360756.087608,4347774.081365,318.000542,-119.217337,-0.814061
1462343895.353031,-1595047.760566,-4371391.654987,4347700.723907,318.776098,-117.127771,-0.816123
1462343985.353031,-1566323.525382,-4381838.933715,4347627.182414,319.537923,-115.033160,-0.818150
1462344075.353031,-1537531.345045,-4392097.473810,4347553.460051,320.285984,-112.933594,-0.820142
1462344165.353031,-1508672.459678,-4402166.833421,4347479.559996,321.020251,-110.829164,-0.822099
1462344255.353031,-1479748.112279,-4412046.578846,4347405.485430,321.740691,-108.719960,-0.824020
1462344345.353031,-1450759.548663,-4421736.284549,4347331.239544,322.447273,-106.606074,-0.825906
1462344435.353031,-1421708.017413,-4431235.533178,4347256.825536,323.139967,-104.487596,-0.827756
1462344525.353031,-1392594.769824,-4440543.915587,4347182.246611,323.818742,-102.364618,-0.829570
1462344615.353031,-1363421.059848,-4449661.030849,4347107.505981,324.483571,-100.237230,-0.831349
1462344705.353031,-1334188.144042,-4458586.486276,4347032.606865,325.134423,-98.105526,-0.833092
1462344795.353031,-1304897.281512,-4467319.897434,4346957.552489,325.771271,-95.969595,-0.834799
1462344885.353031,-1275549.733862,-4475860.888162,4346882.346086,326.394088,-93.829531,-0.836470
1462344975.353031,-1246146.765135,-4484209.090587,4346806.990894,327.002846,-91.685426,-0.838105
1462345065.353031,-1216689.641764,-4492364.145137,4346731.490160,327.597520,-89.537372,-0.839704
1462345155.353031,-1187179.632512,-4500325.700564,4346655.847136,328.178084,-87.385461,-0.841267
1462345245.353031,-1157618.008420,-4508093.413948,4346580.065079,328.744512,-85.229786,-0.842794
1462345335.353031,-1128006.042755,-4515666.950725,4346504.147253,329.296781,-83.070441,-0.844284
1462345425.353031,-1098345.010948,-4523045.984688,4346428.096928,329.834867,-80.907517,-0.845738
1462345515.353031,-1068636.190546,-4530230.198013,4346351.917380,330.358746,-78.741109,-0.847156
1462345605.353031,-1038880.861155,-4537219.281263,4346275.611890,330.868396,-76.571309,-0.848537
1462345695.353031,-1009080.304381,-4544012.933408,4346199.183744,331.363796,-74.398211,-0.849881
1462345785.353031,-979235.803783,-4550610.861835,4346122.636234,331.844922,-72.221908,-0.851189
1462345875.353031,-949348.644807,-4557012.782361,4346045.972657,332.311756,-70.042495,-0.852460
1462345965.353031,-919420.114741,-4563218.419245,4345969.196315,332.764277,-67.860065,-0.853695
1462346055.353031,-889451.502652,-4569227.505200,4345892.310515,333.202465,-65.674713,-0.854892
1462346145.353031,-859444.099335,-4575039.781407,4345815.318568,333.626301,-63.486531,-0.856053
1462346235.353031,-829399.197255,-4580654.997522,4345738.223791,334.035767,-61.295615,-0.857177
1462346325.353031,-799318.090493,-4586072.911687,4345661.029504,334.430847,-59.102059,-0.858264
1462346415.353031,-769202.074688,-4591293.290546,4345583.739031,334.811521,-56.905957,-0.859314
1462346505.353031,-739052.446985,-4596315.909248,4345506.355702,335.177775,-54.707405,-0.860328
1462346595.353031,-708870.505973,-4601140.551462,4345428.882849,335.529592,-52.506496,-0.861304
1462346685.353031,-678657.551636,-4605767.009382,4345351.323811,335.866958,-50.303325,-0.862243
1462346775.353031,-648414.885292,-4610195.083740,4345273.681926,336.189857,-48.097988,-0.863145
1462346865.353031,-618143.809540,-4614424.583812,4345195.960539,336.498275,-45.890579,-0.864009
1462346955.353031,-587845.628203,-4618455.327427,4345118.162998,336.792201,-43.681193,-0.864837
1462347045.353031,-557521.646269,-4622287.140974,4345040.292653,337.071620,-41.469927,-0.865627
1462347135.353031,-527173.169839,-4625919.859411,4344962.352858,337.336521,-39.256873,-0.866380
1462347225.353031,-496801.506069,-4629353.326271,4344884.346971,337.586892,-37.042130,-0.867095
1462347315.353031,-466407.963115,-4632587.393670,4344806.278351,337.822723,-34.825790,-0.867774
1462347405.353031,-435993.850072,-4635621.922311,4344728.150360,338.044004,-32.607951,-0.868415
1462347495.353031,-405560.476923,-4638456.781493,4344649.966364,338.250724,-30.388707,-0.869018
1462347585.353031,-375109.154481,-4641091.849113,4344571.729730,338.442876,-28.168154,-0.869584
1462347675.353031,-344641.194332,-4643527.011675,4344493.443827,338.620450,-25.946388,-0.870113
1462347765.353031,-314157.908778,-4645762.164293,4344415.112028,338.783439,-23.723505,-0.870604
1462347855.353031,-283660.610781,-4647797.210695,4344336.737707,338.931836,-21.499599,-0.871057
1462347945.353031,-253150.613907,-4649632.063229,4344258.324238,339.065635,-19.274768,-0.871473
1462348035.353031,-222629.232268,-4651266.642865,4344179.875000,339.184830,-17.049107,-0.871852
1462348125.353031,-192097.780469,-4652700.879198,4344101.393371,339.289416,-14.822711,-0.872193
1462348215.353031,-161557.573544,-4653934.710455,4344022.882732,339.379388,-12.595676,-0.872497
1462348305.353031,-131009.926909,-4654968.083491,4343944.346464,339.454742,-10.368100,-0.872762
1462348395.353031,-100456.156299,-4655800.953799,4343865.787949,339.515476,-8.140076,-0.872991
1462348485.353031,-69897.577710,-4656433.285504,4343787.210572,339.561586,-5.911702,-0.873181
1462348575.353031,-39335.507349,-4656865.051372,4343708.617716,339.593070,-3.683073,-0.873334
1462348665.353031,-8771.261571,-4657096.232805,4343630.012767,339.609928,-1.454286,-0.873450
1462348755.353031,21793.843175,-4657126.819847,4343551.399110,339.612158,0.774564,-0.873528
1462348845.353031,52358.490401,-4656956.811179,4343472.780132,339.599761,3.003380,-0.873568
1462348935.353031,82921.363643,-4656586.214124,4343394.159218,339.572737,5.232067,-0.873571
1462349025.353031,113481.146509,-4656015.044645,4343315.539754,339.531086,7.460529,-0.873536
1462349115.353031,144036.522742,-4655243.327342,4343236.925128,339.474812,9.688670,-0.873463
1462349205.353031,174586.176275,-4654271.095455,4343158.318725,339.403916,11.916393,-0.873353
1462349295.353031,205128.791287,-4653098.390859,4343079.723930,339.318401,14.143603,-0.873205
1462349385.353031,235663.052260,-4651725.264065,4343001.144129,339.218271,16.370204,-0.873019
1462349475.353031,266187.644037,-4650151.774214,4342922.582707,339.103531,18.596099,-0.872796
1462349565.353031,296701.251876,-4648377.989079,4342844.043046,338.974184,20.821194,-0.872535
1462349655.353031,327202.561509,-4646403.985061,4342765.528531,338.830238,23.045392,-0.872237
1462349745.353031,357690.259197,-4644229.847183,4342687.042541,338.671698,25.268597,-0.871901
1462349835.353031,388163.031788,-4641855.669087,4342608.588459,338.498570,27.490714,-0.871528
1462349925.353031,418619.566773,-4639281.553034,4342530.169663,338.310863,29.711647,-0.871117
1462350015.353031,449058.552341,-4636507.609895,4342451.789531,338.108585,31.931300,-0.870668
1462350105.353031,479478.677438,-4633533.959148,4342373.451438,337.891743,34.149578,-0.870182
1462350195.353031,509878.631822,-4630360.728871,4342295.158759,337.660348,36.366385,-0.869659
1462350285.353031,540257.106121,-4626988.055743,4342216.914866,337.414410,38.581625,-0.869098
1462350375.353031,570612.791886,-4623416.085027,4342138.723129,337.153938,40.795204,-0.868500
