t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1461491829.934000,4075472.352415,1294984.368905,4717011.222525,-94.419795,296.303572,0.232514
1461491834.934000,4074999.983388,1296465.800592,4717012.385792,-94.527822,296.269126,0.232792
1461491839.934000,4074527.074255,1297947.059951,4717013.550452,-94.635837,296.234641,0.233071
1461491844.934000,4074053.625081,1299428.146786,4717014.716506,-94.743839,296.200116,0.233350
1461491849.934000,4073579.635926,1300909.060900,4717015.883953,-94.851829,296.165552,0.233628
1461491854.934000,4073105.106856,1302389.802095,4717017.052792,-94.959806,296.130949,0.233907
1461491859.934000,4072630.037932,1303870.370176,4717018.223024,-95.067770,296.096306,0.234185
1461491864.934000,4072154.429217,1305350.764945,4717019.394649,-95.175722,296.061624,0.234464
1461491869.934000,4071678.280776,1306830.986205,4717020.567666,-95.283661,296.026903,0.234742
1461491874.934000,4071201.592670,1308311.033760,4717021.742075,-95.391587,295.992142,0.235021
1461491879.934000,4070724.364965,1309790.907413,4717022.917876,-95.499501,295.957342,0.235299
1461491884.934000,4070246.597722,1311270.606967,4717024.095069,-95.607402,295.922502,0.235577
1461491889.934000,4069768.291006,1312750.132225,4717025.273654,-95.715290,295.887624,0.235856
1461491894.934000,4069289.444880,1314229.482991,4717026.453631,-95.823166,295.852705,0.236134
1461491899.934000,4068810.059408,1315708.659068,4717027.634999,-95.931029,295.817748,0.236412
1461491904.934000,4068330.134653,1317187.660259,4717028.817758,-96.038879,295.782751,0.236690
1461491909.934000,4067849.670680,1318666.486369,4717030.001908,-96.146716,295.747715,0.236969
1461491914.934000,4067368.667552,1320145.137200,4717031.187449,-96.254541,295.712640,0.237247
1461491919.934000,4066887.125333,1321623.612555,4717032.374381,-96.362353,295.677525,0.237525
1461491924.934000,4066405.044088,1323101.912238,4717033.562704,-96.470152,295.642371,0.237803
1461491929.934000,4065922.423879,1324580.036053,4717034.752417,-96.577938,295.607178,0.238081
1461491934.934000,4065439.264772,1326057.983803,4717035.943521,-96.685711,295.571945,0.238359
1461491939.934000,4064955.566831,1327535.755292,4717037.136014,-96.793472,295.536673,0.238637
1461491944.934000,4064471.330120,1329013.350323,4717038.329898,-96.901219,295.501362,0.238915
1461491949.934000,4063986.554702,1330490.768700,4717039.525171,-97.008954,295.466011,0.239193
1461491954.934000,4063501.240644,1331968.010226,4717040.721835,-97.116676,295.430622,0.239471
1461491959.934000,4063015.388009,1333445.074705,4717041.919887,-97.224385,295.395193,0.239749
1461491964.934000,4062528.996862,1334921.961941,4717043.119329,-97.332080,295.359724,0.240027
1461491969.934000,4062042.067267,1336398.671737,4717044.320161,-97.439764,295.324217,0.240305
1461491974.934000,4061554.599290,1337875.203896,4717045.522381,-97.547434,295.288670,0.240582
1461491979.934000,4061066.592995,1339351.558224,4717046.725990,-97.655091,295.253084,0.240860
1461491984.934000,4060578.048446,1340827.734523,4717047.930988,-97.762735,295.217458,0.241138
1461491989.934000,4060088.965710,1342303.732597,4717049.137375,-97.870366,295.181794,0.241416
1461491994.934000,4059599.344850,1343779.552250,4717050.345150,-97.977984,295.146090,0.241693
1461491999.934000,4059109.185932,1345255.193286,4717051.554313,-98.085589,295.110347,0.241971
1461492004.934000,4058618.489022,1346730.655509,4717052.764864,-98.193181,295.074565,0.242248
1461492009.934000,4058127.254184,1348205.938722,4717053.976803,-98.300760,295.038743,0.242526
1461492014.934000,4057635.481483,1349681.042729,4717055.190130,-98.408326,295.002882,0.242804
1461492019.934000,4057143.170986,1351155.967335,4717056.404845,-98.515879,294.966982,0.243081
1461492024.934000,4056650.322757,1352630.712342,4717057.620947,-98.623419,294.931043,0.243359
1461492029.934000,4056156.936862,1354105.277556,4717058.838436,-98.730945,294.895065,0.243636
1461492034.934000,4055663.013367,1355579.662780,4717060.057312,-98.838459,294.859047,0.243913
1461492039.934000,4055168.552337,1357053.867818,4717061.277576,-98.945959,294.822990,0.244191
1461492044.934000,4054673.553838,1358527.892474,4717062.499226,-99.053446,294.786895,0.244468
1461492049.934000,4054178.017936,1360001.736553,4717063.722263,-99.160921,294.750759,0.244745
1461492054.934000,4053681.944697,1361475.399857,4717064.946686,-99.268381,294.714585,0.245023
1461492059.934000,4053185.334186,1362948.882192,4717066.172495,-99.375829,294.678372,0.245300
1461492064.934000,4052688.186470,1364422.183362,4717067.399691,-99.483264,294.642119,0.245577
1461492069.934000,4052190.501614,1365895.303170,4717068.628273,-99.590685,294.605827,0.245854
1461492074.934000,4051692.279686,1367368.241420,4717069.858240,-99.698093,294.569496,0.246131
1461492079.934000,4051193.520750,1368840.997918,4717071.089593,-99.805488,294.533126,0.246409
1461492084.934000,4050694.224874,1370313.572467,4717072.322332,-99.912869,294.496716,0.246686
1461492089.934000,4050194.392124,1371785.964871,4717073.556456,-100.020237,294.460268,0.246963
1461492094.934000,4049694.022566,1373258.174935,4717074.791965,-100.127592,294.423780,0.247240
1461492099.934000,4049193.116267,1374730.202463,4717076.028859,-100.234934,294.387253,0.247517
1461492104.934000,4048691.673293,1376202.047260,4717077.267138,-100.342262,294.350688,0.247794
1461492109.934000,4048189.693711,1377673.709128,4717078.506802,-100.449577,294.314083,0.248071
1461492114.934000,4047687.177588,1379145.187874,4717079.747850,-100.556878,294.277438,0.248347
1461492119.934000,4047184.124991,1380616.483301,4717080.990283,-100.664167,294.240755,0.248624
1461492124.934000,4046680.535986,1382087.595214,4717082.234099,-100.771441,294.204033,0.248901
1461492129.934000,4046176.410640,1383558.523417,4717083.479300,-100.878703,294.167271,0.249178
1461492134.934000,4045671.749021,1385029.267715,4717084.725884,-100.985951,294.130471,0.249455
1461492139.934000,4045166.551195,1386499.827912,4717085.973853,-101.093185,294.093631,0.249731
1461492144.934000,4044660.817230,1387970.203813,4717087.223204,-101.200407,294.056752,0.250008
1461492149.934000,4044154.547193,1389440.395221,4717088.473939,-101.307614,294.019834,0.250285
1461492154.934000,4043647.741151,1390910.401943,4717089.726058,-101.414809,293.982877,0.250561
1461492159.934000,4043140.399172,1392380.223782,4717090.979559,-101.521989,293.945881,0.250838
1461492164.934000,4042632.521322,1393849.860543,4717092.234443,-101.629157,293.908846,0.251114
1461492169.934000,4042124.107670,1395319.312030,4717093.490710,-101.736310,293.871772,0.251391
1461492174.934000,4041615.158283,1396788.578049,4717094.748359,-101.843451,293.834658,0.251667
1461492179.934000,4041105.673229,1398257.658403,4717096.007391,-101.950577,293.797506,0.251944
1461492184.934000,4040595.652575,1399726.552898,4717097.267804,-102.057690,293.760315,0.252220
1461492189.934000,4040085.096390,1401195.261338,4717098.529600,-102.164790,293.723084,0.252497
1461492194.934000,4039574.004741,1402663.783529,4717099.792778,-102.271876,293.685815,0.252773
1461492199.934000,4039062.377696,1404132.119274,4717101.057337,-102.378948,293.648506,0.253049
1461492204.934000,4038550.215323,1405600.268379,4717102.323278,-102.486007,293.611158,0.253326
1461492209.934000,4038037.517690,1407068.230649,4717103.590600,-102.593052,293.573772,0.253602
1461492214.934000,4037524.284866,1408536.005887,4717104.859304,-102.700084,293.536346,0.253878
1461492219.934000,4037010.516918,1410003.593901,4717106.129388,-102.807102,293.498882,0.254154
1461492224.934000,4036496.213915,1411470.994493,4717107.400853,-102.914106,293.461378,0.254430
1461492229.934000,4035981.375925,1412938.207469,4717108.673699,-103.021096,293.423835,0.254706
1461492234.934000,4035466.003017,1414405.232634,4717109.947925,-103.128073,293.386253,0.254983
1461492239.934000,4034950.095259,1415872.069793,4717111.223532,-103.235036,293.348633,0.255259
1461492244.934000,4034433.652721,1417338.718751,4717112.500519,-103.341986,293.310973,0.255535
1461492249.934000,4033916.675469,1418805.179314,4717113.778886,-103.448921,293.273274,0.255811
1461492254.934000,4033399.163574,1420271.451285,4717115.058632,-103.555843,293.235537,0.256087
1461492259.934000,4032881.117103,1421737.534470,4717116.339759,-103.662751,293.197760,0.256362
1461492264.934000,4032362.536127,1423203.428675,4717117.622264,-103.769646,293.159944,0.256638
1461492269.934000,4031843.420713,1424669.133704,4717118.906149,-103.876526,293.122090,0.256914
1461492274.934000,4031323.770931,1426134.649362,4717120.191414,-103.983393,293.084196,0.257190
1461492279.934000,4030803.586850,1427599.975456,4717121.478057,-104.090246,293.046264,0.257466
1461492284.934000,4030282.868539,1429065.111789,4717122.766079,-104.197085,293.008292,0.257741
1461492289.934000,4029761.616067,1430530.058167,4717124.055479,-104.303910,292.970282,0.258017
1461492294.934000,4029239.829503,1431994.814396,4717125.346258,-104.410721,292.932232,0.258293
1461492299.934000,4028717.508918,1433459.380280,4717126.638416,-104.517519,292.894144,0.258568
1461492304.934000,4028194.654380,1434923.755626,4717127.931951,-104.624302,292.856017,0.258844
1461492309.934000,4027671.265959,1436387.940238,4717129.226864,-104.731072,292.817851,0.259120
1461492314.934000,4027147.343724,1437851.933921,4717130.523156,-104.837828,292.779645,0.259395
1461492319.934000,4026622.887745,1439315.736481,4717131.820824,-104.944570,292.741401,0.259671
1461492324.934000,4026097.898092,1440779.347724,4717133.119870,-105.051298,292.703118,0.259946
1461492329.934000,4025572.374835,1442242.767455,4717134.420294,-105.158011,292.664796,0.260222
1461492334.934000,4025046.318043,1443705.995479,4717135.722094,-105.264711,292.626436,0.260497
1461492339.934000,4024519.727786,1445169.031601,4717137.025271,-105.371397,292.588036,0.260772
1461492344.934000,4023992.604135,1446631.875629,4717138.329825,-105.478069,292.549597,0.261048
1461492349.934000,4023464.947159,1448094.527366,4717139.635756,-105.584727,292.511120,0.261323
1461492354.934000,4022936.756929,1449556.986618,4717140.943063,-105.691371,292.472604,0.261598
1461492359.934000,4022408.033515,1451019.253191,4717142.251746,-105.798001,292.434048,0.261873
1461492364.934000,4021878.776987,1452481.326891,4717143.561805,-105.904617,292.395454,0.262149
1461492369.934000,4021348.987415,1453943.207524,4717144.873241,-106.011218,292.356821,0.262424
1461492374.934000,4020818.664870,1455404.894894,4717146.186051,-106.117806,292.318149,0.262699
1461492379.934000,4020287.809423,1456866.388808,4717147.500238,-106.224379,292.279439,0.262974
1461492384.934000,4019756.421143,1458327.689071,4717148.815799,-106.330939,292.240689,0.263249
1461492389.934000,4019224.500102,1459788.795489,4717150.132736,-106.437484,292.201901,0.263524
1461492394.934000,4018692.046371,1461249.707868,4717151.451048,-106.544015,292.163073,0.263799
1461492399.934000,4018159.060019,1462710.426014,4717152.770734,-106.650532,292.124207,0.264074
1461492404.934000,4017625.541119,1464170.949731,4717154.091795,-106.757035,292.085302,0.264349
1461492409.934000,4017091.489740,1465631.278828,4717155.414231,-106.863523,292.046359,0.264624
1461492414.934000,4016556.905954,1467091.413108,4717156.738041,-106.969997,292.007376,0.264898
1461492419.934000,4016021.789832,1468551.352378,4717158.063225,-107.076457,291.968355,0.265173
1461492424.934000,4015486.141445,1470011.096445,4717159.389783,-107.182903,291.929294,0.265448
1461492429.934000,4014949.960865,1471470.645113,4717160.717715,-107.289335,291.890195,0.265723
1461492434.934000,4014413.248162,1472929.998189,4717162.047020,-107.395752,291.851058,0.265997
1461492439.934000,4013876.003408,1474389.155479,4717163.377699,-107.502155,291.811881,0.266272
1461492444.934000,4013338.226674,1475848.116789,4717164.709751,-107.608544,291.772666,0.266547
1461492449.934000,4012799.918032,1477306.881925,4717166.043175,-107.714919,291.733411,0.266821
1461492454.934000,4012261.077554,1478765.450692,4717167.377973,-107.821279,291.694118,0.267096
1461492459.934000,4011721.705310,1480223.822898,4717168.714144,-107.927625,291.654787,0.267370
1461492464.934000,4011181.801373,1481681.998348,4717170.051687,-108.033956,291.615416,0.267645
1461492469.934000,4010641.365815,1483139.976849,4717171.390602,-108.140273,291.576007,0.267919
1461492474.934000,4010100.398707,1484597.758206,4717172.730890,-108.246576,291.536559,0.268194
1461492479.934000,4009558.900121,1486055.342226,4717174.072549,-108.352864,291.497072,0.268468
1461492484.934000,4009016.870130,1487512.728714,4717175.415581,-108.459138,291.457546,0.268742
1461492489.934000,4008474.308804,1488969.917479,4717176.759983,-108.565398,291.417982,0.269017
1461492494.934000,4007931.216217,1490426.908324,4717178.105758,-108.671643,291.378379,0.269291
1461492499.934000,4007387.592441,1491883.701058,4717179.452903,-108.777874,291.338737,0.269565
1461492504.934000,4006843.437548,1493340.295485,4717180.801420,-108.884090,291.299057,0.269839
1461492509.934000,4006298.751610,1494796.691414,4717182.151308,-108.990292,291.259337,0.270114
1461492514.934000,4005753.534699,1496252.888649,4717183.502566,-109.096479,291.219579,0.270388
1461492519.934000,4005207.786889,1497708.886997,4717184.855195,-109.202651,291.179783,0.270662
1461492524.934000,4004661.508251,1499164.686266,4717186.209194,-109.308810,291.139947,0.270936
1461492529.934000,4004114.698859,1500620.286260,4717187.564564,-109.414953,291.100073,0.271210
1461492534.934000,4003567.358784,1502075.686788,4717188.921303,-109.521082,291.060160,0.271484
1461492539.934000,4003019.488101,1503530.887655,4717190.279412,-109.627197,291.020209,0.271758
1461492544.934000,4002471.086880,1504985.888667,4717191.638891,-109.733297,290.980219,0.272032
1461492549.934000,4001922.155197,1506440.689632,4717192.999740,-109.839382,290.940190,0.272306
1461492554.934000,4001372.693122,1507895.290356,4717194.361957,-109.945453,290.900122,0.272579
1461492559.934000,4000822.700731,1509349.690646,4717195.725544,-110.051509,290.860016,0.272853
1461492564.934000,4000272.178094,1510803.890308,4717197.090500,-110.157551,290.819871,0.273127
1461492569.934000,3999721.125287,1512257.889149,4717198.456824,-110.263578,290.779688,0.273401
1461492574.934000,3999169.542382,1513711.686976,4717199.824517,-110.369590,290.739466,0.273674
1461492579.934000,3998617.429452,1515165.283595,4717201.193579,-110.475588,290.699205,0.273948
1461492584.934000,3998064.786570,1516618.678814,4717202.564008,-110.581571,290.658905,0.274222
1461492589.934000,3997511.613811,1518071.872438,4717203.935806,-110.687539,290.618567,0.274495
1461492594.934000,3996957.911248,1519524.864275,4717205.308971,-110.793492,290.578190,0.274769
1461492599.934000,3996403.678954,1520977.654132,4717206.683504,-110.899431,290.537775,0.275042
1461492604.934000,3995848.917004,1522430.241816,4717208.059405,-111.005355,290.497321,0.275316
1461492609.934000,3995293.625469,1523882.627133,4717209.436673,-111.111264,290.456828,0.275589
1461492614.934000,3994737.804426,1525334.809890,4717210.815308,-111.217159,290.416297,0.275863
1461492619.934000,3994181.453947,1526786.789894,4717212.195309,-111.323039,290.375727,0.276136
1461492624.934000,3993624.574107,1528238.566953,4717213.576678,-111.428904,290.335119,0.276409
1461492629.934000,3993067.164979,1529690.140873,4717214.959413,-111.534754,290.294472,0.276683
1461492634.934000,3992509.226638,1531141.511461,4717216.343515,-111.640589,290.253786,0.276956
1461492639.934000,3991950.759157,1532592.678525,4717217.728982,-111.746409,290.213062,0.277229
1461492644.934000,3991391.762611,1534043.641871,4717219.115816,-111.852215,290.172299,0.277502
1461492649.934000,3990832.237075,1535494.401307,4717220.504015,-111.958006,290.131498,0.277775
1461492654.934000,3990272.182623,1536944.956640,4717221.893581,-112.063781,290.090658,0.278048
