t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1454839923.880000,2483720.519275,-3480646.924178,4716623.373787,253.823769,180.237818,-0.653666
1454839928.880000,2484989.473920,-3479745.503749,4716620.105802,253.758037,180.330352,-0.653501
1454839933.880000,2486258.099818,-3478843.620709,4716616.838640,253.692270,180.422862,-0.653337
1454839938.880000,2487526.396802,-3477941.275180,4716613.572302,253.626471,180.515348,-0.653172
1454839943.880000,2488794.364702,-3477038.467281,4716610.306786,253.560637,180.607810,-0.653007
1454839948.880000,2490062.003350,-3476135.197132,4716607.042095,253.494770,180.700248,-0.652843
1454839953.880000,2491329.312577,-3475231.464853,4716603.778228,253.428869,180.792662,-0.652678
1454839958.880000,2492596.292215,-3474327.270565,4716600.515186,253.362934,180.885052,-0.652513
1454839963.880000,2493862.942095,-3473422.614387,4716597.252970,253.296966,180.977418,-0.652347
1454839968.880000,2495129.262049,-3472517.496440,4716593.991578,253.230964,181.069760,-0.652182
1454839973.880000,2496395.251909,-3471611.916844,4716590.731013,253.164928,181.162077,-0.652017
1454839978.880000,2497660.911506,-3470705.875720,4716587.471275,253.098859,181.254371,-0.651852
1454839983.880000,2498926.240673,-3469799.373187,4716584.212364,253.032756,181.346641,-0.651686
1454839988.880000,2500191.239240,-3468892.409367,4716580.954280,252.966619,181.438886,-0.651521
1454839993.880000,2501455.907040,-3467984.984380,4716577.697023,252.900449,181.531107,-0.651355
1454839998.880000,2502720.243904,-3467077.098347,4716574.440596,252.834245,181.623305,-0.651189
1454840003.880000,2503984.249665,-3466168.751388,4716571.184996,252.768007,181.715478,-0.651024
1454840008.880000,2505247.924155,-3465259.943624,4716567.930226,252.701736,181.807626,-0.650858
1454840013.880000,2506511.267205,-3464350.675176,4716564.676286,252.635431,181.899751,-0.650692
1454840018.880000,2507774.278648,-3463440.946165,4716561.423176,252.569093,181.991852,-0.650526
1454840023.880000,2509036.958315,-3462530.756712,4716558.170896,252.502721,182.083928,-0.650360
1454840028.880000,2510299.306039,-3461620.106937,4716554.919447,252.436316,182.175980,-0.650193
1454840033.880000,2511561.321652,-3460708.996963,4716551.668829,252.369877,182.268008,-0.650027
1454840038.880000,2512823.004986,-3459797.426909,4716548.419043,252.303404,182.360012,-0.649861
1454840043.880000,2514084.355874,-3458885.396897,4716545.170089,252.236898,182.451991,-0.649694
1454840048.880000,2515345.374148,-3457972.907049,4716541.921968,252.170359,182.543947,-0.649528
1454840053.880000,2516606.059639,-3457059.957485,4716538.674679,252.103786,182.635877,-0.649361
1454840058.880000,2517866.412182,-3456146.548327,4716535.428225,252.037179,182.727784,-0.649194
1454840063.880000,2519126.431607,-3455232.679697,4716532.182604,251.970539,182.819666,-0.649027
1454840068.880000,2520386.117748,-3454318.351716,4716528.937818,251.903865,182.911525,-0.648860
1454840073.880000,2521645.470437,-3453403.564505,4716525.693866,251.837158,183.003358,-0.648693
1454840078.880000,2522904.489507,-3452488.318186,4716522.450749,251.770417,183.095168,-0.648526
1454840083.880000,2524163.174790,-3451572.612881,4716519.208468,251.703643,183.186953,-0.648359
1454840088.880000,2525421.526119,-3450656.448712,4716515.967024,251.636836,183.278713,-0.648192
1454840093.880000,2526679.543326,-3449739.825800,4716512.726415,251.569995,183.370450,-0.648025
1454840098.880000,2527937.226245,-3448822.744267,4716509.486644,251.503120,183.462162,-0.647857
1454840103.880000,2529194.574709,-3447905.204235,4716506.247710,251.436213,183.553849,-0.647690
1454840108.880000,2530451.588549,-3446987.205826,4716503.009614,251.369271,183.645513,-0.647522
1454840113.880000,2531708.267599,-3446068.749162,4716499.772356,251.302297,183.737151,-0.647354
1454840118.880000,2532964.611693,-3445149.834365,4716496.535936,251.235288,183.828766,-0.647186
1454840123.880000,2534220.620662,-3444230.461557,4716493.300356,251.168247,183.920356,-0.647019
1454840128.880000,2535476.294340,-3443310.630861,4716490.065615,251.101172,184.011921,-0.646851
1454840133.880000,2536731.632560,-3442390.342399,4716486.831714,251.034064,184.103462,-0.646683
1454840138.880000,2537986.635155,-3441469.596293,4716483.598654,250.966922,184.194979,-0.646515
1454840143.880000,2539241.301959,-3440548.392666,4716480.366434,250.899747,184.286471,-0.646346
1454840148.880000,2540495.632804,-3439626.731640,4716477.135055,250.832539,184.377938,-0.646178
1454840153.880000,2541749.627524,-3438704.613337,4716473.904519,250.765297,184.469381,-0.646010
1454840158.880000,2543003.285952,-3437782.037880,4716470.674824,250.698022,184.560800,-0.645841
1454840163.880000,2544256.607922,-3436859.005392,4716467.445972,250.630713,184.652194,-0.645673
1454840168.880000,2545509.593266,-3435935.515996,4716464.217962,250.563372,184.743563,-0.645504
1454840173.880000,2546762.241818,-3435011.569814,4716460.990796,250.495997,184.834908,-0.645335
1454840178.880000,2548014.553412,-3434087.166969,4716457.764474,250.428588,184.926228,-0.645166
1454840183.880000,2549266.527882,-3433162.307584,4716454.538996,250.361147,185.017524,-0.644998
1454840188.880000,2550518.165060,-3432236.991781,4716451.314363,250.293672,185.108795,-0.644829
1454840193.880000,2551769.464780,-3431311.219685,4716448.090575,250.226164,185.200042,-0.644660
1454840198.880000,2553020.426877,-3430384.991418,4716444.867632,250.158622,185.291264,-0.644490
1454840203.880000,2554271.051183,-3429458.307102,4716441.645536,250.091048,185.382461,-0.644321
1454840208.880000,2555521.337533,-3428531.166863,4716438.424285,250.023440,185.473633,-0.644152
1454840213.880000,2556771.285760,-3427603.570821,4716435.203882,249.955799,185.564781,-0.643982
1454840218.880000,2558020.895698,-3426675.519102,4716431.984326,249.888124,185.655905,-0.643813
1454840223.880000,2559270.167182,-3425747.011827,4716428.765617,249.820417,185.747003,-0.643643
1454840228.880000,2560519.100044,-3424818.049122,4716425.547756,249.752676,185.838077,-0.643474
1454840233.880000,2561767.694119,-3423888.631109,4716422.330744,249.684902,185.929126,-0.643304
1454840238.880000,2563015.949241,-3422958.757911,4716419.114581,249.617095,186.020151,-0.643134
1454840243.880000,2564263.865244,-3422028.429653,4716415.899268,249.549254,186.111151,-0.642964
1454840248.880000,2565511.441962,-3421097.646457,4716412.684804,249.481381,186.202126,-0.642794
1454840253.880000,2566758.679229,-3420166.408449,4716409.471190,249.413474,186.293076,-0.642624
1454840258.880000,2568005.576880,-3419234.715751,4716406.258427,249.345534,186.384002,-0.642454
1454840263.880000,2569252.134748,-3418302.568487,4716403.046515,249.277561,186.474902,-0.642284
1454840268.880000,2570498.352668,-3417369.966782,4716399.835454,249.209555,186.565778,-0.642113
1454840273.880000,2571744.230475,-3416436.910759,4716396.625246,249.141515,186.656629,-0.641943
1454840278.880000,2572989.768002,-3415503.400542,4716393.415890,249.073443,186.747456,-0.641772
1454840283.880000,2574234.965085,-3414569.436256,4716390.207386,249.005338,186.838257,-0.641602
1454840288.880000,2575479.821557,-3413635.018025,4716386.999736,248.937199,186.929034,-0.641431
1454840293.880000,2576724.337253,-3412700.145972,4716383.792940,248.869027,187.019786,-0.641260
1454840298.880000,2577968.512007,-3411764.820222,4716380.586997,248.800822,187.110513,-0.641089
1454840303.880000,2579212.345655,-3410829.040900,4716377.381909,248.732584,187.201215,-0.640918
1454840308.880000,2580455.838031,-3409892.808130,4716374.177676,248.664313,187.291892,-0.640747
1454840313.880000,2581698.988969,-3408956.122036,4716370.974298,248.596009,187.382544,-0.640576
1454840318.880000,2582941.798304,-3408018.982742,4716367.771776,248.527672,187.473172,-0.640405
1454840323.880000,2584184.265872,-3407081.390374,4716364.570111,248.459302,187.563774,-0.640234
1454840328.880000,2585426.391506,-3406143.345056,4716361.369301,248.390899,187.654351,-0.640062
1454840333.880000,2586668.175043,-3405204.846913,4716358.169349,248.322463,187.744904,-0.639891
1454840338.880000,2587909.616316,-3404265.896070,4716354.970255,248.253994,187.835432,-0.639719
1454840343.880000,2589150.715161,-3403326.492650,4716351.772018,248.185492,187.925934,-0.639548
1454840348.880000,2590391.471412,-3402386.636780,4716348.574640,248.116957,188.016412,-0.639376
1454840353.880000,2591631.884905,-3401446.328584,4716345.378120,248.048388,188.106865,-0.639204
1454840358.880000,2592871.955475,-3400505.568188,4716342.182459,247.979787,188.197292,-0.639032
1454840363.880000,2594111.682957,-3399564.355715,4716338.987658,247.911153,188.287695,-0.638860
1454840368.880000,2595351.067186,-3398622.691292,4716335.793718,247.842486,188.378073,-0.638688
1454840373.880000,2596590.107998,-3397680.575043,4716332.600637,247.773786,188.468425,-0.638516
1454840378.880000,2597828.805227,-3396738.007094,4716329.408418,247.705053,188.558753,-0.638344
1454840383.880000,2599067.158710,-3395794.987570,4716326.217059,247.636287,188.649055,-0.638172
1454840388.880000,2600305.168280,-3394851.516596,4716323.026563,247.567489,188.739333,-0.637999
1454840393.880000,2601542.833775,-3393907.594299,4716319.836928,247.498657,188.829585,-0.637827
1454840398.880000,2602780.155029,-3392963.220802,4716316.648156,247.429792,188.919812,-0.637654
1454840403.880000,2604017.131878,-3392018.396233,4716313.460248,247.360895,189.010014,-0.637482
1454840408.880000,2605253.764157,-3391073.120716,4716310.273202,247.291965,189.100191,-0.637309
1454840413.880000,2606490.051702,-3390127.394377,4716307.087021,247.223001,189.190343,-0.637136
1454840418.880000,2607725.994349,-3389181.217342,4716303.901703,247.154005,189.280469,-0.636963
1454840423.880000,2608961.591933,-3388234.589737,4716300.717251,247.084976,189.370571,-0.636790
1454840428.880000,2610196.844290,-3387287.511687,4716297.533663,247.015914,189.460647,-0.636617
1454840433.880000,2611431.751256,-3386339.983318,4716294.350941,246.946820,189.550698,-0.636444
1454840438.880000,2612666.312667,-3385392.004757,4716291.169085,246.877692,189.640724,-0.636271
1454840443.880000,2613900.528359,-3384443.576129,4716287.988095,246.808532,189.730725,-0.636097
1454840448.880000,2615134.398167,-3383494.697561,4716284.807972,246.739339,189.820701,-0.635924
1454840453.880000,2616367.921927,-3382545.369178,4716281.628717,246.670113,189.910651,-0.635751
1454840458.880000,2617601.099476,-3381595.591107,4716278.450329,246.600854,190.000576,-0.635577
1454840463.880000,2618833.930650,-3380645.363474,4716275.272809,246.531563,190.090476,-0.635403
1454840468.880000,2620066.415284,-3379694.686406,4716272.096157,246.462239,190.180350,-0.635230
1454840473.880000,2621298.553215,-3378743.560028,4716268.920375,246.392882,190.270199,-0.635056
1454840478.880000,2622530.344279,-3377791.984468,4716265.745462,246.323492,190.360023,-0.634882
1454840483.880000,2623761.788312,-3376839.959851,4716262.571418,246.254069,190.449822,-0.634708
1454840488.880000,2624992.885151,-3375887.486304,4716259.398245,246.184614,190.539595,-0.634534
1454840493.880000,2626223.634632,-3374934.563954,4716256.225942,246.115126,190.629343,-0.634360
1454840498.880000,2627454.036591,-3373981.192928,4716253.054510,246.045605,190.719066,-0.634185
1454840503.880000,2628684.090865,-3373027.373352,4716249.883950,245.976052,190.808763,-0.634011
1454840508.880000,2629913.797290,-3372073.105353,4716246.714262,245.906466,190.898435,-0.633837
1454840513.880000,2631143.155703,-3371118.389058,4716243.545446,245.836847,190.988081,-0.633662
1454840518.880000,2632372.165940,-3370163.224594,4716240.377503,245.767196,191.077702,-0.633487
1454840523.880000,2633600.827838,-3369207.612088,4716237.210432,245.697511,191.167298,-0.633313
1454840528.880000,2634829.141234,-3368251.551667,4716234.044236,245.627795,191.256869,-0.633138
1454840533.880000,2636057.105964,-3367295.043457,4716230.878913,245.558045,191.346413,-0.632963
1454840538.880000,2637284.721865,-3366338.087587,4716227.714465,245.488263,191.435933,-0.632788
1454840543.880000,2638511.988774,-3365380.684183,4716224.550891,245.418448,191.525427,-0.632613
1454840548.880000,2639738.906528,-3364422.833373,4716221.388193,245.348601,191.614895,-0.632438
1454840553.880000,2640965.474964,-3363464.535284,4716218.226370,245.278721,191.704338,-0.632263
1454840558.880000,2642191.693918,-3362505.790043,4716215.065424,245.208808,191.793756,-0.632088
1454840563.880000,2643417.563227,-3361546.597778,4716211.905354,245.138863,191.883148,-0.631912
1454840568.880000,2644643.082729,-3360586.958616,4716208.746161,245.068885,191.972515,-0.631737
1454840573.880000,2645868.252261,-3359626.872685,4716205.587845,244.998875,192.061856,-0.631561
1454840578.880000,2647093.071660,-3358666.340112,4716202.430407,244.928832,192.151171,-0.631386
1454840583.880000,2648317.540762,-3357705.361026,4716199.273847,244.858757,192.240461,-0.631210
1454840588.880000,2649541.659406,-3356743.935554,4716196.118166,244.788649,192.329726,-0.631034
1454840593.880000,2650765.427429,-3355782.063823,4716192.963364,244.718508,192.418965,-0.630859
1454840598.880000,2651988.844667,-3354819.745962,4716189.809441,244.648335,192.508178,-0.630683
1454840603.880000,2653211.910958,-3353856.982099,4716186.656398,244.578129,192.597366,-0.630507
1454840608.880000,2654434.626140,-3352893.772361,4716183.504235,244.507891,192.686528,-0.630330
1454840613.880000,2655656.990050,-3351930.116877,4716180.352953,244.437621,192.775664,-0.630154
1454840618.880000,2656879.002525,-3350966.015775,4716177.202552,244.367317,192.864775,-0.629978
1454840623.880000,2658100.663403,-3350001.469182,4716174.053033,244.296982,192.953860,-0.629802
1454840628.880000,2659321.972522,-3349036.477228,4716170.904396,244.226614,193.042920,-0.629625
1454840633.880000,2660542.929720,-3348071.040039,4716167.756641,244.156213,193.131954,-0.629449
1454840638.880000,2661763.534833,-3347105.157746,4716164.609768,244.085780,193.220962,-0.629272
1454840643.880000,2662983.787700,-3346138.830476,4716161.463779,244.015315,193.309944,-0.629095
1454840648.880000,2664203.688159,-3345172.058357,4716158.318674,243.944817,193.398901,-0.628919
1454840653.880000,2665423.236047,-3344204.841518,4716155.174452,243.874286,193.487832,-0.628742
1454840658.880000,2666642.431202,-3343237.180089,4716152.031116,243.803724,193.576738,-0.628565
1454840663.880000,2667861.273463,-3342269.074196,4716148.888663,243.733128,193.665617,-0.628388
1454840668.880000,2669079.762666,-3341300.523969,4716145.747097,243.662501,193.754471,-0.628211
1454840673.880000,2670297.898651,-3340331.529537,4716142.606416,243.591841,193.843300,-0.628034
1454840678.880000,2671515.681255,-3339362.091029,4716139.466621,243.521148,193.932102,-0.627856
1454840683.880000,2672733.110316,-3338392.208573,4716136.327712,243.450424,194.020879,-0.627679
1454840688.880000,2673950.185672,-3337421.882299,4716133.189691,243.379667,194.109629,-0.627501
1454840693.880000,2675166.907163,-3336451.112335,4716130.052557,243.308877,194.198354,-0.627324
1454840698.880000,2676383.274625,-3335479.898810,4716126.916311,243.238055,194.287054,-0.627146
1454840703.880000,2677599.287897,-3334508.241854,4716123.780953,243.167201,194.375727,-0.626969
1454840708.880000,2678814.946818,-3333536.141596,4716120.646483,243.096315,194.464374,-0.626791
1454840713.880000,2680030.251226,-3332563.598165,4716117.512903,243.025396,194.552996,-0.626613
1454840718.880000,2681245.200959,-3331590.611690,4716114.380212,242.954445,194.641592,-0.626435
1454840723.880000,2682459.795857,-3330617.182300,4716111.248411,242.883462,194.730162,-0.626257
1454840728.880000,2683674.035756,-3329643.310126,4716108.117500,242.812446,194.818706,-0.626079
1454840733.880000,2684887.920497,-3328668.995295,4716104.987480,242.741398,194.907224,-0.625901
1454840738.880000,2686101.449917,-3327694.237939,4716101.858351,242.670318,194.995716,-0.625722
1454840743.880000,2687314.623856,-3326719.038187,4716098.730114,242.599205,195.084183,-0.625544
1454840748.880000,2688527.442152,-3325743.396167,4716095.602769,242.528061,195.172623,-0.625366
1454840753.880000,2689739.904643,-3324767.312011,4716092.476316,242.456884,195.261038,-0.625187
1454840758.880000,2690952.011169,-3323790.785847,4716089.350756,242.385675,195.349426,-0.625009
1454840763.880000,2692163.761569,-3322813.817806,4716086.226089,242.314433,195.437789,-0.624830
1454840768.880000,2693375.155681,-3321836.408017,4716083.102315,242.243160,195.526125,-0.624651
1454840773.880000,2694586.193344,-3320858.556610,4716079.979436,242.171854,195.614436,-0.624472
1454840778.880000,2695796.874398,-3319880.263716,4716076.857451,242.100516,195.702720,-0.624293
1454840783.880000,2697007.198681,-3318901.529464,4716073.736361,242.029145,195.790979,-0.624114
1454840788.880000,2698217.166033,-3317922.353984,4716070.616166,241.957743,195.879211,-0.623935
1454840793.880000,2699426.776292,-3316942.737407,4716067.496867,241.886309,195.967418,-0.623756
1454840798.880000,2700636.029299,-3315962.679862,4716064.378464,241.814842,196.055598,-0.623577
1454840803.880000,2701844.924891,-3314982.181481,4716061.260958,241.743343,196.143752,-0.623397
1454840808.880000,2703053.462909,-3314001.242394,4716058.144349,241.671812,196.231881,-0.623218
1454840813.880000,2704261.643192,-3313019.862730,4716055.028637,241.600249,196.319983,-0.623038
1454840818.880000,2705469.465578,-3312038.042620,4716051.913822,241.528654,196.408059,-0.622859
1454840823.880000,2706676.929909,-3311055.782196,4716048.799906,241.457026,196.496109,-0.622679
1454840828.880000,2707884.036022,-3310073.081587,4716045.686889,241.385367,196.584133,-0.622499
1454840833.880000,2709090.783758,-3309089.940923,4716042.574770,241.313675,196.672130,-0.622320
1454840838.880000,2710297.172956,-3308106.360337,4716039.463551,241.241952,196.760102,-0.622140
1454840843.880000,2711503.203456,-3307122.339958,4716036.353232,241.170196,196.848047,-0.621960
1454840848.880000,2712708.875098,-3306137.879918,4716033.243813,241.098408,196.935967,-0.621779
1454840853.880000,2713914.187721,-3305152.980346,4716030.135295,241.026589,197.023860,-0.621599
1454840858.880000,2715119.141164,-3304167.641375,4716027.027677,240.954737,197.111727,-0.621419
1454840863.880000,2716323.735268,-3303181.863135,4716023.920962,240.882853,197.199567,-0.621239
1454840868.880000,2717527.969874,-3302195.645757,4716020.815148,240.810937,197.287382,-0.621058
1454840873.880000,2718731.844819,-3301208.989372,4716017.710236,240.738989,197.375170,-0.620878
1454840878.880000,2719935.359945,-3300221.894112,4716014.606227,240.667009,197.462932,-0.620697
1454840883.880000,2721138.515092,-3299234.360108,4716011.503122,240.594997,197.550668,-0.620516
1454840888.880000,2722341.310099,-3298246.387490,4716008.400920,240.522953,197.638377,-0.620336
1454840893.880000,2723543.744807,-3297257.976391,4716005.299622,240.450878,197.726060,-0.620155
1454840898.880000,2724745.819056,-3296269.126941,4716002.199228,240.378770,197.813717,-0.619974
1454840903.880000,2725947.532685,-3295279.839273,4715999.099739,240.306630,197.901348,-0.619793
1454840908.880000,2727148.885537,-3294290.113517,4715996.001155,240.234458,197.988952,-0.619612
1454840913.880000,2728349.877449,-3293299.949805,4715992.903477,240.162255,198.076530,-0.619431
1454840918.880000,2729550.508264,-3292309.348269,4715989.806705,240.090019,198.164082,-0.619249
1454840923.880000,2730750.777821,-3291318.309041,4715986.710839,240.017752,198.251607,-0.619068
1454840928.880000,2731950.685960,-3290326.832252,4715983.615881,239.945452,198.339106,-0.618887
1454840933.880000,2733150.232523,-3289334.918034,4715980.521829,239.873121,198.426579,-0.618705
1454840938.880000,2734349.417350,-3288342.566519,4715977.428685,239.800758,198.514025,-0.618524
1454840943.880000,2735548.240281,-3287349.777839,4715974.336449,239.728363,198.601445,-0.618342
1454840948.880000,2736746.701157,-3286356.552125,4715971.245122,239.655936,198.688838,-0.618160
1454840953.880000,2737944.799819,-3285362.889511,4715968.154704,239.583477,198.776205,-0.617978
1454840958.880000,2739142.536107,-3284368.790127,4715965.065195,239.510986,198.863546,-0.617796
1454840963.880000,2740339.909862,-3283374.254107,4715961.976595,239.438464,198.950860,-0.617614
1454840968.880000,2741536.920925,-3282379.281582,4715958.888906,239.365909,199.038148,-0.617432
1454840973.880000,2742733.569137,-3281383.872685,4715955.802128,239.293323,199.125409,-0.617250
1454840978.880000,2743929.854339,-3280388.027547,4715952.716260,239.220705,199.212644,-0.617068
1454840983.880000,2745125.776372,-3279391.746302,4715949.631304,239.148056,199.299852,-0.616886
1454840988.880000,2746321.335076,-3278395.029082,4715946.547259,239.075374,199.387034,-0.616703
1454840993.880000,2747516.530294,-3277397.876019,4715943.464127,239.002661,199.474189,-0.616521
1454840998.880000,2748711.361865,-3276400.287245,4715940.381907,238.929916,199.561318,-0.616338
1454841003.880000,2749905.829631,-3275402.262894,4715937.300601,238.857139,199.648420,-0.616156
1454841008.880000,2751099.933434,-3274403.803099,4715934.220207,238.784330,199.735496,-0.615973
1454841013.880000,2752293.673114,-3273404.907991,4715931.140728,238.711490,199.822545,-0.615790
1454841018.880000,2753487.048513,-3272405.577703,4715928.062163,238.638618,199.909568,-0.615607
1454841023.880000,2754680.059473,-3271405.812370,4715924.984512,238.565714,199.996564,-0.615424
1454841028.880000,2755872.705834,-3270405.612122,4715921.907777,238.492778,200.083533,-0.615241
1454841033.880000,2757064.987438,-3269404.977094,4715918.831957,238.419811,200.170476,-0.615058
1454841038.880000,2758256.904127,-3268403.907419,4715915.757053,238.346812,200.257392,-0.614875
1454841043.880000,2759448.455742,-3267402.403228,4715912.683065,238.273782,200.344282,-0.614691
1454841048.880000,2760639.642125,-3266400.464657,4715909.609994,238.200719,200.431145,-0.614508
1454841053.880000,2761830.463117,-3265398.091837,4715906.537840,238.127625,200.517981,-0.614325
1454841058.880000,2763020.918560,-3264395.284902,4715903.466603,238.054500,200.604791,-0.614141
1454841063.880000,2764211.008296,-3263392.043986,4715900.396284,237.981343,200.691574,-0.613957
1454841068.880000,2765400.732167,-3262388.369221,4715897.326884,237.908154,200.778330,-0.613774
1454841073.880000,2766590.090014,-3261384.260741,4715894.258403,237.834933,200.865060,-0.613590
1454841078.880000,2767779.081680,-3260379.718680,4715891.190840,237.761681,200.951763,-0.613406
1454841083.880000,2768967.707006,-3259374.743172,4715888.124197,237.688397,201.038439,-0.613222
1454841088.880000,2770155.965834,-3258369.334349,4715885.058474,237.615082,201.125088,-0.613038
1454841093.880000,2771343.858006,-3257363.492345,4715881.993672,237.541735,201.211711,-0.612854
1454841098.880000,2772531.383365,-3256357.217295,4715878.929790,237.468357,201.298307,-0.612670
1454841103.880000,2773718.541753,-3255350.509331,4715875.866829,237.394946,201.384876,-0.612485
1454841108.880000,2774905.333011,-3254343.368588,4715872.804790,237.321505,201.471419,-0.612301
1454841113.880000,2776091.756982,-3253335.795200,4715869.743673,237.248032,201.557934,-0.612117
1454841118.880000,2777277.813509,-3252327.789300,4715866.683479,237.174527,201.644423,-0.611932
1454841123.880000,2778463.502433,-3251319.351023,4715863.624207,237.100991,201.730885,-0.611747
1454841128.880000,2779648.823596,-3250310.480503,4715860.565859,237.027423,201.817321,-0.611563
1454841133.880000,2780833.776843,-3249301.177873,4715857.508434,236.953824,201.903729,-0.611378
1454841138.880000,2782018.362014,-3248291.443269,4715854.451933,236.880193,201.990111,-0.611193
1454841143.880000,2783202.578952,-3247281.276823,4715851.396356,236.806531,202.076465,-0.611008
1454841148.880000,2784386.427501,-3246270.678671,4715848.341705,236.732837,202.162793,-0.610823
1454841153.880000,2785569.907502,-3245259.648947,4715845.287978,236.659112,202.249094,-0.610638
1454841158.880000,2786753.018798,-3244248.187785,4715842.235178,236.585355,202.335368,-0.610453
1454841163.880000,2787935.761233,-3243236.295319,4715839.183303,236.511567,202.421616,-0.610268
1454841168.880000,2789118.134648,-3242223.971685,4715836.132355,236.437747,202.507836,-0.610082
