t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1460386515.985957,186925.128109,-5965035.536905,2245196.795895,434.981591,13.210773,-1.116276
1460386605.985957,226069.288311,-5963718.113132,2245096.335647,434.885523,16.065220,-1.116130
1460386695.985957,265203.959452,-5962143.819383,2244995.890695,434.770724,18.918974,-1.115936
1460386785.985957,304327.455940,-5960312.723464,2244895.465367,434.637198,21.771914,-1.115694
1460386875.985957,343438.092666,-5958224.904244,2244795.063988,434.484952,24.623916,-1.115403
1460386965.985957,382534.185075,-5955880.451648,2244694.690882,434.313992,27.474858,-1.115065
1460387055.985957,421614.049237,-5953279.466656,2244594.350373,434.124326,30.324616,-1.114679
1460387145.985957,460676.001922,-5950422.061296,2244494.046783,433.915961,33.173068,-1.114245
1460387235.985957,499718.360671,-5947308.358641,2244393.784432,433.688907,36.020091,-1.113763
1460387325.985957,538739.443870,-5943938.492803,2244293.567639,433.443173,38.865563,-1.113232
1460387415.985957,577737.570820,-5940312.608927,2244193.400720,433.178770,41.709360,-1.112654
1460387505.985957,616711.061811,-5936430.863186,2244093.287990,432.895709,44.551361,-1.112028
1460387595.985957,655658.238195,-5932293.422773,2243993.233760,432.594003,47.391444,-1.111354
1460387685.985957,694577.422456,-5927900.465893,2243893.242342,432.273664,50.229485,-1.110632
1460387775.985957,733466.938285,-5923252.181759,2243793.318041,431.934706,53.065363,-1.109863
1460387865.985957,772325.110650,-5918348.770578,2243693.465161,431.577145,55.898955,-1.109045
1460387955.985957,811150.265870,-5913190.443549,2243593.688004,431.200995,58.730139,-1.108180
1460388045.985957,849940.731685,-5907777.422848,2243493.990868,430.806272,61.558794,-1.107267
1460388135.985957,888694.837330,-5902109.941624,2243394.378045,430.392994,64.384797,-1.106306
1460388225.985957,927410.913605,-5896188.243982,2243294.853828,429.961178,67.208027,-1.105298
1460388315.985957,966087.292949,-5890012.584980,2243195.422502,429.510843,70.028363,-1.104242
1460388405.985957,1004722.309511,-5883583.230613,2243096.088351,429.042008,72.845682,-1.103138
1460388495.985957,1043314.299219,-5876900.457803,2242996.855654,428.554694,75.659863,-1.101987
1460388585.985957,1081861.599859,-5869964.554388,2242897.728684,428.048921,78.470786,-1.100789
1460388675.985957,1120362.551138,-5862775.819107,2242798.711711,427.524712,81.278329,-1.099543
1460388765.985957,1158815.494759,-5855334.561592,2242699.809000,426.982088,84.082371,-1.098250
1460388855.985957,1197218.774497,-5847641.102347,2242601.024811,426.421074,86.882792,-1.096909
1460388945.985957,1235570.736260,-5839695.772744,2242502.363399,425.841693,89.679471,-1.095521
1460389035.985957,1273869.728173,-5831498.914998,2242403.829014,425.243970,92.472286,-1.094086
1460389125.985957,1312114.100636,-5823050.882162,2242305.425900,424.627932,95.261119,-1.092604
1460389215.985957,1350302.206407,-5814352.038105,2242207.158296,423.993604,98.045849,-1.091075
