t_gps_s,r_x,r_y,r_z,v_x,v_y,v_z
1461954981.408,-3137.3252333370006,-4875.9798653348425,-4491.829003237366,3.5682741121204344,2.9760924322354185,-5.717899557070268
1461954986.408,-3119.444354130359,-4861.0379602751145,-4520.361620419536,3.5840592825329622,3.0006576933983524,-5.695106802378177
1461954991.408,-3101.484775574878,-4845.973419084376,-4548.7799152452935,3.5997536690842935,3.025146683989078,-5.672170544704386
1461954996.408,-3083.446952565819,-4830.786624644401,-4577.083171660045,3.6153568798758897,3.049558790111405,-5.649091370571114
1461955001.408,-3065.3313419524798,-4815.4779629016175,-4605.270676550012,3.6308685253834483,3.073893399878216,-5.6258698700321474
1461955006.408,-3047.138402523104,-4800.047822858216,-4633.341719760557,3.6462882192809047,3.0981499029603583,-5.602506636600992
1461955011.408,-3028.868594995023,-4784.496596561093,-4661.295594113079,3.661615576791519,3.1223276916043687,-5.579002267318174
1461955016.408,-3010.5223820015926,-4768.824679091928,-4689.131595422679,3.676850216071216,3.1464261597902805,-5.555357362662107
1461955021.408,-2992.1002280821854,-4753.032468555398,-4716.849022515548,3.6919917567283846,3.170444704201145,-5.531572526560012
1461955026.408,-2973.6025996677918,-4737.120366070639,-4744.447177245716,3.707039821998478,3.1943827228551527,-5.507648366387912
1461955031.408,-2955.029965069631,-4721.088775759597,-4771.925364512802,3.7219940368495372,3.2182396163416342,-5.483585492916973
1461955036.408,-2936.3827944682234,-4704.938104736184,-4799.282892278494,3.736854029073129,3.242014787095286,-5.4593845203271485
1461955041.408,-2917.6615599003735,-4688.668763095975,-4826.519071583669,3.751619427956939,3.265707640337496,-5.435046066178984
1461955046.408,-2898.8667352465636,-4672.2811639054335,-4853.633216565454,3.7662898664293607,3.2893175826629886,-5.410570751389969
1461955051.408,-2879.9987962199066,-4655.775723190677,-4880.624644473676,3.7808649793309996,3.312844023208527,-5.3859592002263526
1461955056.408,-2861.0582203528866,-4639.152859926836,-4907.492675687873,3.795344403427407,3.336286373612893,-5.361212040281316
1461955061.408,-2842.0454869849655,-4622.412996027346,-4934.236633733639,3.8097277792694513,3.3596440469209483,-5.336329902466787
1461955066.408,-2822.961077252033,-4605.5565563316995,-4960.855845299256,3.8240147484279987,3.382916459306216,-5.311313420984334
1461955071.408,-2803.8054740714565,-4588.58396859596,-4987.349640252016,3.8382049561355416,3.406103028414691,-5.286163233309708
1461955076.408,-2784.57916213166,-4571.4956634801465,-5013.717351654764,3.8522980489269685,3.4292031748827867,-5.26087998017465
1461955081.408,-2765.282627878304,-4554.2920745379315,-5039.958315782015,3.866293677273461,3.4522163207411722,-5.2354643055623455
1461955086.408,-2745.9163595031546,-4536.973638204502,-5066.071872136075,3.880191492839913,3.4751418910818757,-5.209916856664677
1461955091.408,-2726.4808469306977,-4519.540793785594,-5092.057363463197,3.8939911505754026,3.4979793128013625,-5.184238283904051
1461955096.408,-2706.976581805461,-4501.993983446075,-5117.9141357695935,3.907692307058369,3.5207280156619163,-5.158429240857004
1461955101.408,-2687.4040574797586,-4484.333652198322,-5143.64153833719,3.921294623299218,3.5433874305736026,-5.1324903843024
1461955106.408,-2667.763769001427,-4466.560247890197,-5169.23892373964,3.93479776041022,3.5659569922345327,-5.1064223741432215
1461955111.408,-2648.0562130958097,-4448.674221190802,-5194.705647862933,3.948201383587275,3.5884361367770907,-5.080225873432937
1461955116.408,-2628.2818881707444,-4430.676025591176,-5220.041069901321,3.9615051601645064,3.610824302889341,-5.053901548358226
1461955121.408,-2608.441294278876,-4412.566117374061,-5245.24455240155,3.9747087599284896,3.633120931729536,-5.0274500681680365
1461955126.408,-2588.534933121045,-4394.344955613074,-5270.315461260362,3.9878118557089692,3.6553254665295754,-5.0008721052117835
1461955131.408,-2568.563308029554,-4376.013002159311,-5295.253165743274,4.000814122031443,3.6774373534308324,-4.9741683349002415
1461955136.408,-2548.5269239548297,-4357.5707216288965,-5320.057038500406,4.013715236992084,3.6994560403827563,-4.947339435685535
1461955141.408,-2528.4262874536707,-4339.018581390095,-5344.726455581844,4.026514880271407,3.7213809783524994,-4.920386089047497
1461955146.408,-2508.261906674696,-4320.35705155248,-5369.260796452429,4.039212734881403,3.743211620292641,-4.893308979468202
1461955151.408,-2488.0342913472014,-4301.586604953624,-5393.659444006801,4.051808486179652,3.764947421746001,-4.8661087944256
1461955156.408,-2467.74395276675,-4282.707717147586,-5417.921784584427,4.064301822726975,3.7865878403536044,-4.838786224366231
1461955161.408,-2447.391403782869,-4263.720866392517,-5442.047207984094,4.076692433748121,3.8081323373489795,-4.8113419626834
1461955166.408,-2426.9771587859977,-4244.626533637739,-5466.035107479145,4.088980013508262,3.8295803750552295,-4.783776705711716
1461955171.408,-2406.5017336941096,-4225.425202512144,-5489.884879831546,4.101164257073833,3.8509314193124737,-4.756091152695262
1461955176.408,-2385.965645939511,-4206.117359311063,-5513.595925306942,4.1132448638250025,3.8721849375087913,-4.728286005787595
1461955181.408,-2365.3694144567103,-4186.703492983956,-5537.167647688548,4.125221533729473,3.893340400712077,-4.700361969993537
1461955186.408,-2344.713559667326,-4167.184095121969,-5560.599454292123,4.1370939709509,3.9143972816282258,-4.6723197532073755
1461955191.408,-2323.9986034691397,-4147.559659945073,-5583.890755979463,4.148861882054916,3.9353550556352275,-4.6441600661473785
1461955196.408,-2303.2250692214434,-4127.830684289081,-5607.040967173366,4.160524975659428,3.9562132010123605,-4.6158836223594335
1461955201.408,-2282.393481731692,-4107.997667593656,-5630.049505871089,4.1720829634041365,3.976971198371757,-4.587491138189762
1461955206.408,-2261.5043672432544,-4088.061111888703,-5652.915793658543,4.183535559806387,3.997628530792099,-4.558983332772186
1461955211.408,-2240.5582534205273,-4068.021521781901,-5675.639255724417,4.194882481825061,4.018184684059634,-4.530360928002665
1461955216.408,-2219.555669337968,-4047.8794044452447,-5698.219320873423,4.206123448752351,4.038639146750484,-4.501624648520192
1461955221.408,-2198.497145463974,-4027.6352696030667,-5720.655421540339,4.217258183120521,4.058991409721784,-4.472775221706797
1461955226.408,-2177.3832136495025,-4007.2896295176056,-5742.946993803751,4.228286410155306,4.079240966458656,-4.443813377641163
1461955231.408,-2156.21440711375,-3986.8429989771103,-5765.093477399065,4.239207857416204,4.0993873132679255,-4.414739849092257
1461955236.408,-2134.991260430661,-3966.2958952819354,-5787.094315732403,4.250022254713258,4.1194299493263316,-4.385555371504779
1461955241.408,-2113.7143095160914,-3945.648838231611,-5808.948955893505,4.260729335802353,4.139368375796494,-4.356260682964603
1461955246.408,-2092.3840916137838,-3924.9023501112333,-5830.656848669332,4.271328836347038,4.159202096936951,-4.326856524214236
1461955251.408,-2071.0011452813314,-3904.056955678797,-5852.217448556907,4.281820494722979,4.178930619671519,-4.29734363857915
1461955256.408,-2049.5660103777427,-3883.113182151067,-5873.6302137764205,4.292204051912222,4.198553453664317,-4.267722772001434
1461955261.408,-2028.0792280498224,-3862.071559190289,-5894.894606284107,4.302479252169633,4.218070110981444,-4.237994672993409
1461955266.408,-2006.5413407167102,-3840.93261889135,-5916.010091785234,4.312645842149777,4.237480106578005,-4.208160092617618
1461955271.408,-1984.9528920586886,-3819.6968957673275,-5936.97613974662,4.322703571004922,4.256782958225358,-4.178219784474095
1461955276.408,-1963.3144270016,-3798.364926736446,-5957.7922234095395,4.33265219074633,4.27597818637787,-4.148174504688541
1461955281.408,-1941.626491704956,-3776.9372511080946,-5978.457819801884,4.342491456660127,4.295065313930081,-4.118025011878672
1461955286.408,-1919.889633546004,-3755.4144105695127,-5998.972409751102,4.35222112622796,4.3140438668147,-4.087772067144215
1461955291.408,-1898.1044011085835,-3733.7969491715094,-6019.335477896001,4.36184095948488,4.332913373825249,-4.057416434037805
1461955296.408,-1876.2713441670287,-3712.0854133150924,-6039.546512699526,4.371350720057762,4.3516733660931095,-4.026958878561345
1461955301.408,-1854.391013673759,-3690.2803517375132,-6059.60500646049,4.380750173374963,4.370323378001558,-3.9964001691341764
1461955306.408,-1832.46396174474,-3668.3823154983957,-6079.51045532586,4.390039087960076,4.388862946572772,-3.9657410765657914
1461955311.408,-1810.4907416468939,-3646.391857965163,-6099.262359302728,4.39921723551015,4.407291611392338,-3.9349823740712964
1461955316.408,-1788.4719077826346,-3624.3095348002057,-6118.860222269927,4.408284390081235,4.425608915089015,-3.9041248372013797
1461955321.408,-1766.4080156767918,-3602.1359039457393,-6138.3035519902305,4.417240328502203,4.44381440308689,-3.8731692438695973
1461955326.408,-1744.2996219631766,-3579.871525610321,-6157.591860121499,4.426084830588479,4.461907623544448,-3.842116374304169
1461955331.408,-1722.1472843690367,-3557.516962254564,-6176.724662228816,4.434817679139314,4.479888127355935,-3.8109670110370644
1461955336.408,-1699.9515617038087,-3535.072778576606,-6195.701477795372,4.443438658830928,4.497755468708419,-3.7797219388849044
1461955341.408,-1677.713013842752,-3512.539541498303,-6214.521830234275,4.451947558043457,4.51550920418822,-3.748381944938046
1461955346.408,-1655.4322017138747,-3489.917820150766,-6233.18524689967,4.460344167744779,4.533148893360249,-3.7169478185023763
1461955351.408,-1633.109687283813,-3467.2081858600327,-6251.691259097954,4.46862828160306,4.550674098706168,-3.6854203511511514
1461955356.408,-1610.7460335443604,-3444.411212132621,-6270.039402098704,4.476799695893533,4.568084385680777,-3.653800336624954
1461955361.408,-1588.3418044980585,-3421.5274746408977,-6288.22921514593,4.484858210091943,4.58537932244235,-3.6220885708753485
1461955366.408,-1565.8975651438525,-3398.5575512092546,-6306.260241468611,4.492803625701754,4.602558480412426,-3.5902858520021255
1461955371.408,-1543.4138814631515,-3375.5020217988754,-6324.132028291883,4.500635748987634,4.61962143304072,-3.5583929802687635
1461955376.408,-1520.8913204064477,-3352.3614684934296,-6341.844126847377,4.508354386122846,4.636567758008823,-3.5264107580551354
1461955381.408,-1498.3304498778036,-3329.1364754847145,-6359.396092384012,4.51595934860984,4.653397034790487,-3.4943399898365897
1461955386.408,-1475.731838722726,-3305.8276290573585,-6376.787484178352,4.523450449434222,4.670108846406947,-3.4621814822039596
1461955391.408,-1453.0960567119723,-3282.4355175749524,-6394.0178655450445,4.530827504790295,4.686702778648396,-3.429936043786256
1461955396.408,-1430.4236745286987,-3258.960731464522,-6411.086803847199,4.538090333887567,4.703178420166751,-3.397604485275224
1461955401.408,-1407.7152637541055,-3235.403863202386,-6427.993870506304,4.545238758310461,4.719535362797615,-3.3651876193926
1461955406.408,-1384.9713968527042,-3211.765507298751,-6444.738641012717,4.552272603304118,4.735773200982749,-3.3326862608510055
1461955411.408,-1362.1926471590123,-3188.046260283209,-6461.32069493528,4.559191695761683,4.751891532650461,-3.3001012263730445
1461955416.408,-1339.3795888624645,-3164.2467206897327,-6477.739615931449,4.5659958663407,4.767889958323394,-3.267433334625821
1461955421.408,-1316.5327969935245,-3140.3674890415105,-6493.994991757091,4.57268494835057,4.783768081604194,-3.234683406239128
1461955426.408,-1293.6528474099862,-3116.4091678366503,-6510.086414275747,4.579258778044277,4.799525509067735,-3.201852263764522
1461955431.408,-1270.740316781579,-3092.3723615320882,-6526.01347946895,4.5857171935510905,4.815161850694494,-3.1689407316735014
1461955436.408,-1247.7957825767999,-3068.257676529255,-6541.775787445138,4.592060037705778,4.83067671872459,-3.1359496363029393
1461955441.408,-1224.819823048281,-3044.065721158739,-6557.372942449234,4.598287154188938,4.84606972925485,-3.102879805873272
1461955446.408,-1201.8130172177716,-3019.797105665226,-6572.804552871992,4.604398391276618,4.861340500706319,-3.0697320704503
1461955451.408,-1178.7759448631377,-2995.452442191931,-6588.07023125916,4.610393598642759,4.876488655137109,-3.0365072619251805
1461955456.408,-1155.7091865029292,-2971.0323447661763,-6603.169594320364,4.616272630192498,4.8915138171119,-3.003206214002603
1461955461.408,-1132.6133233826827,-2946.5374292829288,-6618.10226293854,4.622035341428273,4.90641561475195,-2.9698297621662277
1461955466.408,-1109.4889374603124,-2921.96831349056,-6632.867862178393,4.627681591482997,4.921193678951568,-2.936378743667774
1461955471.408,-1086.3366113917655,-2897.3256169748884,-6647.4660212954195,4.633211242525022,4.935847643621855,-2.902853997521561
1461955476.408,-1063.1569285167932,-2872.6099611440613,-6661.896373744509,4.638624158930725,4.950377146000392,-2.8692563644481197
1461955481.408,-1039.9504728443076,-2847.8219692129564,-6676.158557188599,4.643920208450936,4.964781826235594,-2.835586686890565
1461955486.408,-1016.7178290383429,-2822.962266187858,-6690.252213507069,4.649099261226297,4.979061327746422,-2.8018458089709384
1461955491.408,-993.4595824037847,-2798.0314788506553,-6704.176988804253,4.654161191167418,4.993215296728067,-2.768034576485661
1461955496.408,-970.1763188708896,-2773.0302357439664,-6717.932533417558,4.659105873944213,5.007243382911383,-2.7341538368727925
1461955501.408,-946.8686249819968,-2747.9591671547255,-6731.518501925897,4.6639331889876985,5.021145238813006,-2.700204439195659
1461955506.408,-923.5370878769115,-2722.818905099185,-6744.934553157506,4.6686430183750645,5.0349205201632685,-2.6661872341301205
1461955511.408,-900.1822952782018,-2697.610083306877,-6758.18035019813,4.67323524645667,5.048568886043995,-2.6321030739381968
1461955516.408,-876.8048354765823,-2672.3333372052907,-6771.255560398815,4.677709761782921,5.062089998231841,-2.597952812443509
1461955521.408,-853.4052973167271,-2646.989303904006,-6784.159855383671,4.682066454414439,5.075483522101877,-2.563737305020368
1461955526.408,-829.9842701830175,-2621.5786221787534,-6796.892911057634,4.686305218295502,5.088749125873619,-2.5294574085683053
1461955531.408,-806.5423439848597,-2596.101932455968,-6809.454407613947,4.690425949593077,5.101886481122619,-2.495113981486611
1461955536.408,-783.0801091417833,-2570.559876796586,-6821.844029541802,4.694428547889515,5.114895262444406,-2.4607078836706933
1461955541.408,-759.5981565694759,-2544.95309888057,-6834.061465633565,4.698312915296015,5.127775147713692,-2.4262399764738802
1461955546.408,-736.0970776656264,-2519.282243991006,-6846.106408991994,4.702078957188178,5.1405258178751865,-2.391711122700144
1461955551.408,-712.5774642938142,-2493.5479589976126,-6857.97855703779,4.705726581412819,5.153146957194167,-2.357122186574088
1461955556.408,-689.0399087715076,-2467.750892341688,-6869.677611516116,4.709255699004643,5.165638253037287,-2.322474033730032
1461955561.408,-665.4850038528397,-2441.8916940194017,-6881.2032785040965,4.712666223762312,5.177999396010364,-2.2877675311765415
1461955566.408,-641.9133427165294,-2415.971015566053,-6892.555268417337,4.715958072738317,5.190230079838784,-2.253003547294611
1461955571.408,-618.3255189492737,-2389.9895100402414,-6903.733296016857,4.7191311653336925,5.202330001599876,-2.2181829518094673
1461955576.408,-594.7221265325502,-2363.947832007348,-6914.7370804157335,4.722185424072222,5.214298861530551,-2.183306615778747
1461955581.408,-571.1037598277499,-2337.8466375236762,-6925.56634508567,4.7251207746569435,5.226136363028218,-2.148375411534289
1461955586.408,-547.4710135614237,-2311.686584120444,-6936.22081786344,4.727937145424676,5.237842212784926,-2.1133902127266992
1461955591.408,-523.824482810854,-2285.468330787374,-6946.700230957257,4.73063446763183,5.249416120725982,-2.078351894248044
1461955596.408,-500.1647629894568,-2259.1925379565837,-6957.004320953096,4.733212675575544,5.260857799993573,-2.0432613322291218
1461955601.408,-476.4924498322466,-2232.8598674864334,-6967.132828820789,4.735671706587937,5.272166966945861,-2.008119404048557
1461955606.408,-452.8081393815666,-2206.4709826453154,-6977.085499920057,4.738011500345692,5.28334334131705,-1.972926988254585
1461955611.408,-429.11242797160236,-2180.0265480948974,-6986.862084006691,4.7402320000102804,5.294386645981831,-1.9376849646059782
1461955616.408,-405.40591221522175,-2153.5272298747523,-6996.462335238015,4.742333151531454,5.305296607105902,-1.9023942140047438
1461955621.408,-381.68918898794493,-2126.9736953848924,-7005.8860121790985,4.744314903768554,5.3160729541268665,-1.8670556185006717
1461955626.408,-357.9628554141104,-2100.366613370371,-7015.132877808059,4.746177208076745,5.326715419831999,-1.8316700612622299
1461955631.408,-334.22750885281226,-2073.706653904477,-7024.202699521705,4.7479200195739395,5.337223740143145,-1.7962384265538276
1461955636.408,-310.483746881909,-2046.9944883719006,-7033.095249141199,4.749543295451701,5.34759765441072,-1.7607615997349058
1461955641.408,-286.73216728460665,-2020.2307894532064,-7041.810302917084,4.751046996357843,5.357836905186559,-1.7252404672035482
1461955646.408,-262.9733680345048,-1993.416231107663,-7050.347641534723,4.752431085568617,5.367941238371259,-1.6896759164164905
1461955651.408,-239.2079472808909,-1966.5514885569746,-7058.707050119424,4.753695529389489,5.37791040313823,-1.6540688358418265
1461955656.408,-215.43650333427908,-1939.6372382685604,-7066.8883182414875,4.754840297159916,5.3877441519671265,-1.6184201149417277
1461955661.408,-191.65963465177498,-1912.6741579394484,-7074.891239921079,4.755865360859701,5.397442240672262,-1.5827306441615292
1461955666.408,-167.87793982265976,-1885.6629264793505,-7082.7156136331205,4.7567706958786005,5.4070044283485,-1.5470013149024453
1461955671.408,-144.09201755333885,-1858.6042239939572,-7090.361242312086,4.757556279766618,5.416430477464019,-1.5112330195097456
1461955676.408,-120.30246665300581,-1831.4987317686582,-7097.827933356543,4.758222093853249,5.425720153762995,-1.4754266512345566
1461955681.408,-96.509886019111,-1804.3471322515834,-7105.115498633758,4.758768121540427,5.434873226367927,-1.4395831042356804
1461955686.408,-72.71487462325544,-1777.1501090372155,-7112.223754484045,4.759194349982948,5.443889467694817,-1.403703273537758
1461955691.408,-48.918031495070295,-1749.9083468495717,-7119.152521725175,4.759500768483008,5.452768653538897,-1.3677880550330883
1461955696.408,-25.119955709291837,-1722.622531525119,-7125.90162565663,4.75968736987182,5.461510563015054,-1.3318383454361538
1461955701.408,-1.3212463702571284,-1695.2933499968815,-7132.470896063588,4.759754149498914,5.47011497859944,-1.2958550422927146
1461955706.408,22.477497402445984,-1667.9214902766885,-7138.860167221126,4.75970110583069,5.478581686126745,-1.2598390439279683
1461955711.408,46.275676488600595,-1640.5076414391947,-7145.0692778979965,4.759528240295886,5.48691047478269,-1.223791249442911
1461955716.408,70.07269178225941,-1613.0524936044249,-7151.098071360573,4.7592355568672815,5.495101137119718,-1.1877125587052433
1461955721.408,93.86794420541652,-1585.5567379215008,-7156.946395376449,4.758823063087419,5.503153469070412,-1.1516038723111706
1461955726.408,117.660834723651,-1558.0210665515835,-7162.6141022180855,4.758290768678492,5.511067269910882,-1.115466091558119
1461955731.408,141.4507643603436,-1530.4461726505222,-7168.101048666461,4.757638686919279,5.518842342332846,-1.0793001184483728
1461955736.408,165.23713421083434,-1502.832750352846,-7173.407096014265,4.756866833595041,5.526478492376555,-1.0431068556581522
1461955741.408,189.0193454577123,-1475.1814947540338,-7178.532110069385,4.755975227672735,5.533975529494683,-1.0068872064975949
1461955746.408,212.79679938489005,-1447.4931018942611,-7183.47596115798,4.754963890773439,5.541333266502761,-0.9706420749325844
1461955751.408,236.5688973922033,-1419.7682687408767,-7188.238524127687,4.753832847608635,5.548551519622151,-0.9343723655238136
1461955756.408,260.3350410104083,-1392.0076931716844,-7192.819678350594,4.752582125637673,5.555630108451169,-0.8980789834213283
1461955761.408,284.09463191503266,-1364.21207395797,-7197.219307726126,4.751211755708312,5.562568856078542,-0.861762834359979
1461955766.408,307.847071942066,-1336.3821107472418,-7201.437300683853,4.749721770829694,5.569367588847399,-0.8254248246057614
1461955771.408,331.59176310095523,-1308.5185040467265,-7205.473550186157,4.748112207552822,5.57602613664244,-0.7890658609676393
1461955776.408,355.3281075907598,-1280.6219552055893,-7209.327953730902,4.746383105020982,5.582544332687803,-0.7526868507547988
1461955781.408,379.0555078132832,-1252.6931663986015,-7213.000413353821,4.7445345052644825,5.588922013613683,-0.7162887017739195
1461955786.408,402.77336638881013,-1224.7328406084994,-7216.490835630992,4.742566453609413,5.595159019585026,-0.6798723222791523
1461955791.408,426.4810861699699,-1196.7416816090033,-7219.799131681075,4.740478997652588,5.601255193990255,-0.643438620996676
1461955796.408,450.1780702563163,-1168.7203939479994,-7222.925217167518,4.7382721885607,5.60721038386896,-0.6069885070637611
1461955801.408,473.86372200904566,-1140.6696829299083,-7225.86901230065,4.735946079789983,5.613024439460105,-0.5705228900287693
1461955806.408,497.5374450654813,-1112.5902545988774,-7228.63044183961,4.73350072826895,5.6186972146601875,-0.534042679828417
1461955811.408,521.1986433533226,-1084.4828157217141,-7231.20943509426,4.7309361934325125,5.624228566644888,-0.4975487867532138
1461955816.408,544.8467211057019,-1056.3480737700852,-7233.605925926978,4.728252537836852,5.62961835612532,-0.4610421214438247
1461955821.408,568.4810828751457,-1028.1867369040892,-7235.819852754265,4.725449826755039,5.634866447164541,-0.42452359488015645
1461955826.408,592.1011335483025,-999.9995139543313,-7237.851158548402,4.722528128480803,5.639972707334323,-0.38799411832133046
1461955831.408,615.7062783604082,-971.7871144052885,-7239.699790838816,4.719487514116736,5.64493700760022,-0.3514546033302395
1461955836.408,639.2959229097694,-943.5502483776755,-7241.365701713532,4.716328057936948,5.649759222567923,-0.31490596170897334
1461955841.408,662.8694731724402,-915.2896266111147,-7242.848847820378,4.71304983658672,5.654439229941204,-0.2783491055315608
1461955846.408,686.4263355159637,-887.005960447449,-7244.149190368151,4.709652930094421,5.658976911222567,-0.24178494706848142
1461955851.408,709.9659167148934,-858.6999618125167,-7245.266695127707,4.706137421086282,5.6633721511591375,-0.20521439879848913
1461955856.408,733.487623964309,-830.372343199719,-7246.201332432869,4.702503395253871,5.6676248381013465,-0.1686383733904222
1461955861.408,756.9908648949512,-802.0238176519707,-7246.9530771813015,4.6987509410979555,5.67173486380841,-0.13205778365136212
1461955866.408,780.4750475868937,-773.6550987452218,-7247.5219088352505,4.694880149895312,5.675702123394444,-0.09547354255937535
1461955871.408,803.9395805848745,-745.2669005700554,-7247.907811422188,4.690891116114813,5.679526515755583,-0.05888656318165886
1461955876.408,827.3838729119028,-716.8599377152211,-7248.110773535347,4.686783936735424,5.683207942880699,-0.022297758696367964
1461955881.408,850.8073340840518,-688.4349252498724,-7248.130788334195,4.682558711851129,5.686746310480544,0.014291957640125474
1461955886.408,874.2093741249942,-659.9925787059396,-7247.967853544702,4.678215544387626,5.690141527703645,0.05088167251506093
1461955891.408,897.5894035797955,-631.5336140614927,-7247.621971459645,4.6737545401448415,5.693393507180531,0.08747047258111706
1461955896.408,920.9468335300152,-603.0587477223683,-7247.093148938696,4.669175807682109,5.696502164869685,0.12405744447369216
1461955901.408,944.2810756075338,-574.5686965055255,-7246.381397408447,4.6644794586324,5.699467420501492,0.16064167483364145
1461955906.408,967.5915420091026,-546.0641776211951,-7245.486732862366,4.659665607271677,5.7022891969386365,0.1972222503300145
1461955911.408,990.8776455106726,-517.5459086556011,-7244.409175860589,4.654734370971596,5.7049674209250725,0.23379825767005968
1461955916.408,1014.1387994816191,-489.0146075535482,-7243.148751529641,4.649685869791938,5.707502022386052,0.27036878362741845
1461955921.408,1037.3744178993159,-460.47099260069217,-7241.70548956207,4.6445202267307195,5.7098929348820775,0.3069329150703197
1461955926.408,1060.583915363072,-431.91578240638074,-7240.07942421595,4.639237567654618,5.712140095500786,0.3434897389761318
1461955931.408,1083.7667071085725,-403.3496958862491,-7238.270594314267,4.6338380211657295,5.714243444518786,0.3800383424422762
1461955936.408,1106.9222090225562,-374.7734522439218,-7236.279043244258,4.62832171897162,5.716202926359642,0.4165778127135127
1461955941.408,1130.0498376561425,-346.1877709548835,-7234.104818956605,4.622688795326894,5.718018488140785,0.45310723721377144
1461955946.408,1153.1490102401403,-317.5933717475799,-7231.74797396452,4.616939387600269,5.719690081237616,0.48962570355161006
1461955951.408,1176.2191446986246,-288.9909745867646,-7229.208565342758,4.611073635794355,5.721217659849231,0.5261322995456794
1461955956.408,1199.2596596631415,-260.3812996560636,-7226.48665472651,4.605091682935608,5.722601182345784,0.5626261132447326
1461955961.408,1222.2699744873885,-231.7650673394363,-7223.582308310179,4.598993674749181,5.723840610032369,0.599106232950362
1461955966.408,1245.2495092609993,-203.14299820487955,-7220.495596846077,4.592779759874475,5.724935908055414,0.6355717472433753
1461955971.408,1268.19768482387,-174.5158129860497,-7217.22659564301,4.58645008975418,5.725887044909399,0.6720217449928896
1461955976.408,1291.1139227802287,-145.88423256524877,-7213.7753845647685,4.580004818679072,5.726693992693583,0.7084553153727029
1461955981.408,1313.9976455130563,-117.2489779551538,-7210.142048028465,4.573444103764132,5.727356726990806,0.7448715479049497
1461955986.408,1336.8482761978125,-88.61077028219253,-7206.326675002865,4.566768104949688,5.7278752268974955,0.7812695324628294
1461955991.408,1359.6652388169416,-59.97033076811906,-7202.329359006519,4.559976984997093,5.7282494750176625,0.8176483592915247
1461955996.408,1382.4479581737414,-31.328380713025854,-7198.150198105829,4.553070909489179,5.728479457439608,0.854007119038215
1461956001.408,1405.1958599065788,-2.6856414773266244,-7193.789294913029,4.546050046827304,5.728565163921992,0.8903449027602619
1461956006.408,1427.9083705028568,25.957165535344195,-7189.2467565840525,4.538914568221571,5.72850658742259,0.9266608019606792
1461956011.408,1450.584917313165,54.599318896298485,-7184.522694816264,4.531664647690377,5.728303724904123,0.9629539085954093
1461956016.408,1473.2249285652651,83.24009716893694,-7179.617225846128,4.52430046206905,5.727956576231833,0.9992233151033361
1461956021.408,1495.827833378176,111.87877892641409,-7174.530470446768,4.5168221909791555,5.727465145412012,1.035468114426294
1461956026.408,1518.3930617761391,140.51464276964825,-7169.262553925368,4.509230016866923,5.726829439428798,1.0716874000127063
1461956031.408,1540.9200447026142,169.1469673442295,-7163.813606120582,4.501524124929347,5.726049469386595,1.1078802658621498
1461956036.408,1563.4082140342016,197.77503135873522,-7158.1837613997395,4.4937047032181,5.725125249218934,1.144045806539907
1461956041.408,1585.8570025946085,226.39811360161912,-7152.373158655983,4.485771942530846,5.724056796851755,1.1801831171887898
1461956046.408,1608.2658441688054,255.01549295970824,-7146.381941305282,4.477726036468084,5.722844133569424,1.2162912935573331
1461956051.408,1630.634173516526,283.62644843480757,-7140.210257283437,4.469567181387674,5.721487284357238,1.2523694320107097
1461956056.408,1652.9614263866456,312.23025916232973,-7133.858259042761,4.4612955764607705,5.7199862774504595,1.2884166295707473
1461956061.408,1675.2470395306536,340.8262044280857,-7127.326103548959,4.452911423632941,5.718341144690612,1.3244319839195668
1461956066.408,1697.4904507166682,369.41356368660433,-7120.61395227766,4.444414927550042,5.716551921742678,1.3604145934214102
1461956071.408,1719.6910987434978,397.991616577855,-7113.721971210926,4.4358062957205675,5.714618647353063,1.3963635571599298
1461956076.408,1741.8484234539578,426.5596429458925,-7106.650330833743,4.427085738348069,5.712541364091464,1.4322779749245456
1461956081.408,1763.9618657492106,455.1169228556112,-7099.399206130211,4.41825346846781,5.710320117750655,1.4681569472741103
1461956086.408,1786.0308676021496,483.6627366112563,-7091.968776579835,4.409309701718712,5.707954958251548,1.5039995755314521
1461956091.408,1808.0548720714962,512.1963647731815,-7084.359226153581,4.400254656724201,5.705445938123773,1.5398049618033838
1461956096.408,1830.033323315303,540.7170881757934,-7076.570743309886,4.39108855461086,5.702793114344672,1.575572209015263
1461956101.408,1851.965666604427,569.2241879452405,-7068.603520990647,4.381811619414748,5.699996546797479,1.61130042091645
1461956106.408,1873.8513483371933,597.7169455172716,-7060.457756616717,4.372424077823325,5.697056299195765,1.6469887021139584
1461956111.408,1895.6898160517244,626.1946426542679,-7052.133652083986,4.362926159335075,5.693972438518699,1.682636158088826
1461956116.408,1917.4805184407714,654.6565614632669,-7043.631413758646,4.35331809607942,5.690745035584882,1.7182418952070293
1461956121.408,1939.2229053646884,683.101984413639,-7034.951252472803,4.343600122955422,5.687374164571793,1.753805020762229
1461956126.408,1960.9164278652215,711.5301943542182,-7026.093383519854,4.3337724776456525,5.683859903020107,1.7893246429766805
1461956131.408,1982.5605381791452,739.9404745316114,-7017.0580266497045,4.32383540040928,5.680202332372119,1.824799871022151
1461956136.408,2004.1546897516316,768.332108606899,-7007.845406064023,4.313789134424496,5.67640153703212,1.8602298150590286
