t_gps,x,y,z,vx,vy,vz
1443523852.0,-147346404.7577516,-24154110.149844617,-10469726.581677781,5.732097079743775,-26.79314885691783,-11.61323400581391
1443523853.0,-147346399.02855593,-24154136.94348198,-10469738.195124306,5.732102884453251,-26.793147881312574,-11.613233581386178
1443523854.0,-147346393.29935443,-24154163.737118386,-10469749.808570413,5.732108689162488,-26.79314690570629,-11.613233156958009
1443523855.0,-147346387.57014713,-24154190.5307538,-10469761.422016086,5.7321144938714905,-26.793145930098994,-11.613232732529413
1443523856.0,-147346381.84093404,-24154217.32438825,-10469773.03546134,5.7321202985802575,-26.793144954490693,-11.613232308100384
1443523857.0,-147346376.1117151,-24154244.118021715,-10469784.648906171,5.7321261032887865,-26.793143978881364,-11.613231883670922
1443523858.0,-147346370.3824904,-24154270.911654215,-10469796.26235058,5.732131907997079,-26.79314300327103,-11.61323145924103
1443523859.0,-147346364.65325987,-24154297.70528574,-10469807.875794556,5.732137712705136,-26.79314202765968,-11.613231034810703
1443523860.0,-147346358.92402357,-24154324.498916283,-10469819.489238115,5.732143517412954,-26.793141052047314,-11.613230610379945
1443523861.0,-147346353.19478145,-24154351.29254587,-10469831.102681248,5.732149322120538,-26.79314007643394,-11.613230185948757
1443523862.0,-147346347.46553352,-24154378.08617445,-10469842.716123953,5.732155126827884,-26.79313910081954,-11.613229761517134
1443523863.0,-147346341.73627976,-24154404.879802078,-10469854.32956624,5.732160931534994,-26.793138125204134,-11.613229337085084
1443523864.0,-147346336.00702024,-24154431.673428714,-10469865.943008097,5.732166736241868,-26.79313714958771,-11.613228912652598
1443523865.0,-147346330.27775487,-24154458.467054393,-10469877.556449534,5.732172540948504,-26.793136173970286,-11.613228488219683
1443523866.0,-147346324.54848376,-24154485.26067908,-10469889.169890545,5.732178345654904,-26.793135198351827,-11.613228063786334
1443523867.0,-147346318.8192068,-24154512.05430281,-10469900.783331133,5.732184150361067,-26.793134222732366,-11.613227639352555
1443523868.0,-147346313.089924,-24154538.847925555,-10469912.396771299,5.732189955066996,-26.793133247111882,-11.613227214918341
1443523869.0,-147346307.36063546,-24154565.64154733,-10469924.010211034,5.732195759772685,-26.793132271490396,-11.6132267904837
1443523870.0,-147346301.63134107,-24154592.435168117,-10469935.623650352,5.732201564478139,-26.793131295867884,-11.613226366048623
1443523871.0,-147346295.9020409,-24154619.228787936,-10469947.237089243,5.732207369183355,-26.793130320244373,-11.613225941613115
1443523872.0,-147346290.17273495,-24154646.022406794,-10469958.85052771,5.732213173888337,-26.793129344619835,-11.613225517177176
1443523873.0,-147346284.44342312,-24154672.81602466,-10469970.463965753,5.732218978593081,-26.793128368994285,-11.613225092740803
1443523874.0,-147346278.71410558,-24154699.60964155,-10469982.077403368,5.732224783297589,-26.79312739336773,-11.613224668304
1443523875.0,-147346272.98478216,-24154726.403257467,-10469993.69084056,5.732230588001861,-26.79312641774014,-11.613224243866766
1443523876.0,-147346267.255453,-24154753.196872417,-10470005.304277332,5.732236392705895,-26.793125442111553,-11.613223819429097
1443523877.0,-147346261.52611798,-24154779.990486387,-10470016.917713676,5.732242197409693,-26.79312446648195,-11.613223394991
1443523878.0,-147346255.79677713,-24154806.784099378,-10470028.5311496,5.732248002113254,-26.793123490851322,-11.613222970552465
1443523879.0,-147346250.06743053,-24154833.577711403,-10470040.144585095,5.732253806816579,-26.79312251521969,-11.613222546113503
1443523880.0,-147346244.3380781,-24154860.37132245,-10470051.758020168,5.732259611519667,-26.793121539587045,-11.61322212167411
1443523881.0,-147346238.6087199,-24154887.164932515,-10470063.371454814,5.732265416222519,-26.793120563953376,-11.613221697234284
1443523882.0,-147346232.87935585,-24154913.958541613,-10470074.984889042,5.732271220925134,-26.793119588318707,-11.613221272794023
1443523883.0,-147346227.14998603,-24154940.752149723,-10470086.598322842,5.732277025627512,-26.793118612683017,-11.613220848353334
1443523884.0,-147346221.42061037,-24154967.54575687,-10470098.211756214,5.7322828303296545,-26.79311763704631,-11.613220423912212
1443523885.0,-147346215.69122893,-24154994.339363046,-10470109.825189166,5.7322886350315585,-26.79311666140859,-11.613219999470656
1443523886.0,-147346209.96184176,-24155021.13296824,-10470121.438621694,5.73229443973323,-26.793115685769855,-11.61321957502867
1443523887.0,-147346204.23244864,-24155047.926572453,-10470133.052053802,5.732300244434662,-26.793114710130105,-11.613219150586254
1443523888.0,-147346198.5030498,-24155074.7201757,-10470144.665485475,5.732306049135857,-26.793113734489342,-11.613218726143407
1443523889.0,-147346192.7736451,-24155101.51377797,-10470156.27891673,5.732311853836816,-26.793112758847574,-11.613218301700122
1443523890.0,-147346187.04423466,-24155128.307379264,-10470167.892347557,5.7323176585375375,-26.79311178320478,-11.613217877256407
1443523891.0,-147346181.3148184,-24155155.100979578,-10470179.505777968,5.732323463238023,-26.79311080756098,-11.613217452812263
1443523892.0,-147346175.58539632,-24155181.89457892,-10470191.119207948,5.7323292679382725,-26.79310983191616,-11.613217028367686
1443523893.0,-147346169.85596842,-24155208.688177288,-10470202.732637506,5.7323350726382865,-26.793108856270322,-11.613216603922675
1443523894.0,-147346164.12653473,-24155235.48177468,-10470214.34606664,5.732340877338063,-26.793107880623477,-11.613216179477234
1443523895.0,-147346158.3970953,-24155262.275371093,-10470225.959495347,5.732346682037604,-26.793106904975623,-11.613215755031362
1443523896.0,-147346152.66765,-24155289.068966553,-10470237.572923634,5.732352486736906,-26.793105929326746,-11.613215330585057
1443523897.0,-147346146.93819886,-24155315.862561002,-10470249.186351491,5.732358291435971,-26.793104953676856,-11.61321490613832
1443523898.0,-147346141.20874196,-24155342.6561545,-10470260.79977893,5.732364096134802,-26.79310397802595,-11.61321448169115
1443523899.0,-147346135.47927925,-24155369.449747015,-10470272.413205938,5.732369900833395,-26.793103002374025,-11.61321405724355
1443523900.0,-147346129.74981073,-24155396.243338555,-10470284.02663253,5.732375705531752,-26.793102026721098,-11.613213632795517
1443523901.0,-147346124.02033645,-24155423.036929123,-10470295.640058696,5.732381510229873,-26.793101051067158,-11.613213208347053
1443523902.0,-147346118.29085633,-24155449.830518715,-10470307.253484434,5.732387314927755,-26.79310007541219,-11.613212783898156
1443523903.0,-147346112.56137037,-24155476.624107335,-10470318.866909752,5.732393119625404,-26.793099099756223,-11.613212359448829
1443523904.0,-147346106.8318786,-24155503.417694967,-10470330.480334643,5.732398924322813,-26.79309812409923,-11.613211934999072
1443523905.0,-147346101.1023811,-24155530.211281642,-10470342.093759108,5.732404729019988,-26.79309714844123,-11.613211510548878
1443523906.0,-147346095.37287778,-24155557.004867326,-10470353.70718315,5.732410533716924,-26.793096172782214,-11.613211086098254
1443523907.0,-147346089.6433686,-24155583.79845204,-10470365.320606766,5.732416338413625,-26.793095197122177,-11.613210661647198
1443523908.0,-147346083.91385365,-24155610.59203579,-10470376.934029965,5.732422143110091,-26.793094221461136,-11.61321023719571
1443523909.0,-147346078.18433288,-24155637.38561854,-10470388.547452731,5.732427947806319,-26.793093245799078,-11.613209812743792
1443523910.0,-147346072.45480633,-24155664.179200344,-10470400.160875078,5.732433752502309,-26.793092270136,-11.613209388291441
1443523911.0,-147346066.72527397,-24155690.97278116,-10470411.774297,5.732439557198064,-26.79309129447191,-11.613208963838655
1443523912.0,-147346060.9957358,-24155717.766361002,-10470423.387718495,5.732445361893583,-26.79309031880681,-11.61320853938544
1443523913.0,-147346055.26619184,-24155744.559939865,-10470435.001139572,5.732451166588864,-26.793089343140696,-11.613208114931792
1443523914.0,-147346049.53664207,-24155771.353517752,-10470446.61456022,5.732456971283909,-26.793088367473562,-11.613207690477713
1443523915.0,-147346043.80708647,-24155798.14709467,-10470458.227980442,5.732462775978718,-26.793087391805418,-11.6132072660232
1443523916.0,-147346038.07752508,-24155824.940670602,-10470469.841400243,5.732468580673288,-26.79308641613626,-11.613206841568259
1443523917.0,-147346032.34795785,-24155851.73424557,-10470481.454819618,5.732474385367625,-26.793085440466083,-11.613206417112888
1443523918.0,-147346026.61838487,-24155878.52781956,-10470493.068238571,5.732480190061722,-26.793084464794894,-11.613205992657079
1443523919.0,-147346020.88880607,-24155905.321392577,-10470504.681657102,5.732485994755583,-26.793083489122697,-11.61320556820084
1443523920.0,-147346015.15922147,-24155932.114964616,-10470516.295075204,5.732491799449211,-26.793082513449477,-11.613205143744171
1443523921.0,-147346009.42963105,-24155958.908535674,-10470527.90849288,5.732497604142599,-26.793081537775254,-11.613204719287069
1443523922.0,-147346003.7000348,-24155985.702105764,-10470539.521910137,5.732503408835751,-26.793080562100005,-11.613204294829535
1443523923.0,-147345997.9704328,-24156012.49567488,-10470551.135326965,5.732509213528668,-26.79307958642375,-11.613203870371569
1443523924.0,-147345992.240825,-24156039.289243024,-10470562.748743378,5.7325150182213465,-26.793078610746473,-11.61320344591317
1443523925.0,-147345986.5112113,-24156066.082810175,-10470574.362159355,5.732520822913788,-26.793077635068194,-11.613203021454341
1443523926.0,-147345980.78159192,-24156092.87637637,-10470585.975574916,5.732526627605996,-26.7930766593889,-11.613202596995079
1443523927.0,-147345975.05196667,-24156119.669941586,-10470597.588990048,5.732532432297965,-26.793075683708576,-11.613202172535386
1443523928.0,-147345969.3223356,-24156146.463505823,-10470609.20240476,5.732538236989698,-26.79307470802725,-11.61320174807526
1443523929.0,-147345963.59269875,-24156173.25706908,-10470620.815819044,5.732544041681193,-26.793073732344904,-11.613201323614703
1443523930.0,-147345957.86305612,-24156200.05063137,-10470632.429232905,5.732549846372453,-26.79307275666155,-11.613200899153716
1443523931.0,-147345952.13340765,-24156226.84419268,-10470644.04264634,5.7325556510634765,-26.793071780977176,-11.613200474692293
1443523932.0,-147345946.4037534,-24156253.637753014,-10470655.656059358,5.732561455754264,-26.793070805291794,-11.613200050230441
1443523933.0,-147345940.67409328,-24156280.431312382,-10470667.269471942,5.732567260444812,-26.793069829605383,-11.613199625768157
1443523934.0,-147345934.9444274,-24156307.224870767,-10470678.882884111,5.732573065135126,-26.79306885391798,-11.61319920130544
1443523935.0,-147345929.2147557,-24156334.018428177,-10470690.496295845,5.732578869825204,-26.793067878229543,-11.61319877684229
1443523936.0,-147345923.48507825,-24156360.81198461,-10470702.10970716,5.732584674515044,-26.793066902540108,-11.613198352378708
1443523937.0,-147345917.75539497,-24156387.605540074,-10470713.723118054,5.732590479204647,-26.793065926849653,-11.613197927914701
1443523938.0,-147345912.0257059,-24156414.399094563,-10470725.336528523,5.732596283894015,-26.79306495115818,-11.613197503450252
1443523939.0,-147345906.29601097,-24156441.192648064,-10470736.949938565,5.732602088583145,-26.793063975465696,-11.61319707898538
1443523940.0,-147345900.5663103,-24156467.98620061,-10470748.56334818,5.732607893272039,-26.7930629997722,-11.613196654520072
1443523941.0,-147345894.83660376,-24156494.779752176,-10470760.176757377,5.732613697960697,-26.793062024077678,-11.61319623005433
1443523942.0,-147345889.10689145,-24156521.57330275,-10470771.790166145,5.7326195026491185,-26.793061048382153,-11.613195805588159
1443523943.0,-147345883.37717333,-24156548.36685236,-10470783.403574493,5.732625307337302,-26.793060072685616,-11.613195381121555
1443523944.0,-147345877.64744937,-24156575.160400998,-10470795.016982412,5.732631112025248,-26.793059096988056,-11.613194956654517
1443523945.0,-147345871.91771966,-24156601.95394865,-10470806.630389906,5.73263691671296,-26.79305812128949,-11.613194532187054
1443523946.0,-147345866.18798414,-24156628.74749534,-10470818.243796984,5.732642721400435,-26.793057145589902,-11.613194107719153
1443523947.0,-147345860.45824283,-24156655.541041054,-10470829.857203633,5.732648526087672,-26.793056169889304,-11.613193683250822
1443523948.0,-147345854.72849566,-24156682.33458578,-10470841.470609857,5.732654330774675,-26.793055194187687,-11.613193258782058
1443523949.0,-147345848.99874273,-24156709.128129542,-10470853.084015654,5.7326601354614395,-26.793054218485064,-11.613192834312864
1443523950.0,-147345843.26898396,-24156735.92167233,-10470864.697421035,5.732665940147968,-26.79305324278143,-11.613192409843236
1443523951.0,-147345837.53921938,-24156762.715214126,-10470876.310825983,5.732671744834259,-26.79305226707677,-11.613191985373177
1443523952.0,-147345831.80944905,-24156789.50875497,-10470887.92423051,5.732677549520314,-26.793051291371103,-11.613191560902687
1443523953.0,-147345826.07967287,-24156816.30229483,-10470899.537634615,5.7326833542061335,-26.793050315664413,-11.613191136431766
1443523954.0,-147345820.34989086,-24156843.095833704,-10470911.151038293,5.732689158891715,-26.793049339956717,-11.613190711960412
1443523955.0,-147345814.62010312,-24156869.88937162,-10470922.76444155,5.732694963577061,-26.793048364248005,-11.613190287488626
1443523956.0,-147345808.89030957,-24156896.68290855,-10470934.377844378,5.73270076826217,-26.793047388538287,-11.613189863016405
1443523957.0,-147345803.16051018,-24156923.47644451,-10470945.991246788,5.732706572947043,-26.793046412827543,-11.613189438543758
1443523958.0,-147345797.43070498,-24156950.269979488,-10470957.604648767,5.732712377631679,-26.793045437115786,-11.613189014070677
1443523959.0,-147345791.70089397,-24156977.06351349,-10470969.218050325,5.732718182316077,-26.79304446140302,-11.613188589597163
1443523960.0,-147345785.97107717,-24157003.857046515,-10470980.831451455,5.73272398700024,-26.793043485689243,-11.613188165123214
1443523961.0,-147345780.24125454,-24157030.650578585,-10470992.444852171,5.732729791684165,-26.793042509974445,-11.61318774064884
1443523962.0,-147345774.51142618,-24157057.44410967,-10471004.058252458,5.7327355963678555,-26.79304153425863,-11.61318731617403
1443523963.0,-147345768.78159192,-24157084.23763976,-10471015.671652315,5.7327414010513085,-26.793040558541804,-11.613186891698788
1443523964.0,-147345763.0517519,-24157111.031168904,-10471027.285051754,5.732747205734524,-26.793039582823965,-11.613186467223112
1443523965.0,-147345757.3219061,-24157137.82469706,-10471038.898450764,5.732753010417504,-26.79303860710511,-11.613186042747008
1443523966.0,-147345751.59205443,-24157164.61822423,-10471050.511849351,5.732758815100246,-26.793037631385246,-11.613185618270473
1443523967.0,-147345745.86219704,-24157191.41175044,-10471062.125247514,5.732764619782753,-26.793036655664366,-11.613185193793504
1443523968.0,-147345740.1323338,-24157218.205275673,-10471073.738645252,5.732770424465023,-26.793035679942463,-11.613184769316106
1443523969.0,-147345734.40246472,-24157244.998799928,-10471085.352042569,5.732776229147057,-26.793034704219554,-11.61318434483827
1443523970.0,-147345728.6725899,-24157271.792323206,-10471096.965439461,5.732782033828853,-26.79303372849563,-11.613183920360008
1443523971.0,-147345722.94270924,-24157298.58584551,-10471108.578835929,5.732787838510413,-26.793032752770692,-11.613183495881309
1443523972.0,-147345717.21282277,-24157325.379366837,-10471120.192231968,5.732793643191737,-26.79303177704475,-11.613183071402183
1443523973.0,-147345711.4829305,-24157352.17288719,-10471131.805627586,5.732799447872824,-26.793030801317776,-11.613182646922622
1443523974.0,-147345705.75303245,-24157378.966406573,-10471143.419022782,5.732805252553676,-26.793029825589795,-11.613182222442633
1443523975.0,-147345700.02312857,-24157405.759924978,-10471155.03241755,5.732811057234287,-26.7930288498608,-11.613181797962207
1443523976.0,-147345694.2932189,-24157432.553442407,-10471166.645811899,5.7328168619146656,-26.793027874130793,-11.61318137348135
1443523977.0,-147345688.5633034,-24157459.34695886,-10471178.259205818,5.732822666594807,-26.79302689839977,-11.613180949000064
1443523978.0,-147345682.83338213,-24157486.140474334,-10471189.872599313,5.73282847127471,-26.79302592266773,-11.613180524518343
1443523979.0,-147345677.10345504,-24157512.933988843,-10471201.485992389,5.732834275954379,-26.79302494693468,-11.613180100036192
1443523980.0,-147345671.37352216,-24157539.727502365,-10471213.099385036,5.73284008063381,-26.793023971200615,-11.61317967555361
1443523981.0,-147345665.64358342,-24157566.52101491,-10471224.71277726,5.7328458853130035,-26.793022995465535,-11.613179251070598
1443523982.0,-147345659.91363892,-24157593.31452649,-10471236.326169055,5.732851689991961,-26.793022019729438,-11.613178826587149
1443523983.0,-147345654.18368864,-24157620.10803709,-10471247.939560436,5.732857494670683,-26.793021043992336,-11.613178402103268
1443523984.0,-147345648.45373252,-24157646.901546728,-10471259.552951386,5.732863299349169,-26.793020068254204,-11.613177977618959
1443523985.0,-147345642.7237706,-24157673.69505537,-10471271.166341912,5.732869104027416,-26.793019092515078,-11.613177553134214
1443523986.0,-147345636.99380285,-24157700.488563046,-10471282.779732017,5.732874908705428,-26.793018116774928,-11.613177128649042
1443523987.0,-147345631.26382935,-24157727.282069746,-10471294.393121693,5.732880713383203,-26.793017141033758,-11.613176704163438
1443523988.0,-147345625.53385,-24157754.075575486,-10471306.006510949,5.732886518060741,-26.793016165291576,-11.613176279677399
1443523989.0,-147345619.80386484,-24157780.86908023,-10471317.619899776,5.732892322738042,-26.79301518954838,-11.613175855190926
1443523990.0,-147345614.07387394,-24157807.662584007,-10471329.233288184,5.732898127415108,-26.793014213804184,-11.613175430704025
1443523991.0,-147345608.34387717,-24157834.4560868,-10471340.846676165,5.732903932091937,-26.793013238058958,-11.613175006216691
1443523992.0,-147345602.6138746,-24157861.249588624,-10471352.460063722,5.732909736768527,-26.793012262312715,-11.613174581728925
1443523993.0,-147345596.88386625,-24157888.043089468,-10471364.073450858,5.732915541444885,-26.793011286565466,-11.613174157240728
1443523994.0,-147345591.1538521,-24157914.836589355,-10471375.686837565,5.732921346121002,-26.79301031081721,-11.6131737327521
1443523995.0,-147345585.42383212,-24157941.630088247,-10471387.300223848,5.732927150796884,-26.79300933506793,-11.613173308263038
1443523996.0,-147345579.69380632,-24157968.423586167,-10471398.913609706,5.732932955472531,-26.79300835931764,-11.613172883773546
1443523997.0,-147345573.96377477,-24157995.21708312,-10471410.526995141,5.73293876014794,-26.79300738356633,-11.61317245928362
1443523998.0,-147345568.2337374,-24158022.010579094,-10471422.140380157,5.7329445648231125,-26.793006407814012,-11.613172034793262
1443523999.0,-147345562.5036942,-24158048.80407409,-10471433.753764741,5.732950369498051,-26.793005432060674,-11.613171610302475
1443524000.0,-147345556.7736452,-24158075.597568113,-10471445.367148904,5.732956174172748,-26.793004456306324,-11.613171185811252
1443524001.0,-147345551.0435904,-24158102.39106116,-10471456.980532644,5.732961978847212,-26.793003480550958,-11.6131707613196
1443524002.0,-147345545.31352985,-24158129.18455324,-10471468.59391596,5.732967783521438,-26.793002504794586,-11.613170336827515
1443524003.0,-147345539.58346343,-24158155.978044327,-10471480.207298849,5.732973588195429,-26.7930015290372,-11.613169912335
1443524004.0,-147345533.85339123,-24158182.771534458,-10471491.820681315,5.73297939286918,-26.793000553278787,-11.613169487842052
1443524005.0,-147345528.1233132,-24158209.5650236,-10471503.434063358,5.732985197542696,-26.79299957751937,-11.613169063348671
1443524006.0,-147345522.3932294,-24158236.35851177,-10471515.047444975,5.732991002215978,-26.79299860175894,-11.613168638854859
1443524007.0,-147345516.66313976,-24158263.151998967,-10471526.660826169,5.73299680688902,-26.79299762599749,-11.613168214360615
1443524008.0,-147345510.9330443,-24158289.94548519,-10471538.274206936,5.733002611561827,-26.792996650235025,-11.61316778986594
1443524009.0,-147345505.20294306,-24158316.73897044,-10471549.88758728,5.7330084162344,-26.79299567447155,-11.613167365370833
1443524010.0,-147345499.47283608,-24158343.5324547,-10471561.5009672,5.733014220906732,-26.792994698707055,-11.613166940875296
1443524011.0,-147345493.7427232,-24158370.325937994,-10471573.114346692,5.733020025578829,-26.792993722941553,-11.613166516379323
1443524012.0,-147345488.01260456,-24158397.119420327,-10471584.727725767,5.733025830250688,-26.792992747175038,-11.613166091882915
1443524013.0,-147345482.2824801,-24158423.912901662,-10471596.341104414,5.7330316349223125,-26.792991771407497,-11.613165667386085
1443524014.0,-147345476.55234984,-24158450.706382025,-10471607.954482635,5.733037439593701,-26.792990795638946,-11.613165242888815
1443524015.0,-147345470.82221374,-24158477.499861423,-10471619.567860434,5.7330432442648505,-26.79298981986939,-11.613164818391118
1443524016.0,-147345465.0920719,-24158504.29333985,-10471631.181237813,5.733049048935767,-26.79298884409882,-11.613164393892987
1443524017.0,-147345459.36192426,-24158531.086817294,-10471642.79461476,5.733054853606443,-26.792987868327227,-11.613163969394424
1443524018.0,-147345453.63177076,-24158557.880293753,-10471654.40799129,5.733060658276885,-26.792986892554627,-11.61316354489543
1443524019.0,-147345447.90161148,-24158584.673769243,-10471666.021367388,5.733066462947087,-26.792985916781006,-11.613163120396004
1443524020.0,-147345442.17144638,-24158611.46724377,-10471677.634743068,5.733072267617056,-26.79298494100637,-11.613162695896143
1443524021.0,-147345436.4412755,-24158638.26071731,-10471689.24811832,5.733078072286787,-26.79298396523073,-11.613162271395852
1443524022.0,-147345430.7110988,-24158665.054189876,-10471700.861493146,5.733083876956282,-26.79298298945407,-11.613161846895132
1443524023.0,-147345424.9809163,-24158691.84766146,-10471712.474867553,5.733089681625541,-26.792982013676397,-11.61316142239398
1443524024.0,-147345419.25072798,-24158718.641132083,-10471724.08824153,5.7330954862945624,-26.7929810378977,-11.613160997892395
1443524025.0,-147345413.5205339,-24158745.434601728,-10471735.701615091,5.733101290963345,-26.792980062118005,-11.613160573390378
1443524026.0,-147345407.79033396,-24158772.22807039,-10471747.314988222,5.733107095631896,-26.79297908633728,-11.613160148887928
1443524027.0,-147345402.06012827,-24158799.02153808,-10471758.928360928,5.733112900300206,-26.792978110555556,-11.613159724385046
1443524028.0,-147345396.32991672,-24158825.8150048,-10471770.541733209,5.733118704968282,-26.792977134772805,-11.613159299881733
1443524029.0,-147345390.5996994,-24158852.608470544,-10471782.155105071,5.73312450963612,-26.79297615898905,-11.613158875377987
1443524030.0,-147345384.86947623,-24158879.4019353,-10471793.768476503,5.733130314303723,-26.792975183204273,-11.613158450873811
1443524031.0,-147345379.13924733,-24158906.19539909,-10471805.381847516,5.733136118971088,-26.79297420741849,-11.613158026369199
1443524032.0,-147345373.40901256,-24158932.98886191,-10471816.9952181,5.733141923638217,-26.792973231631684,-11.61315760186416
1443524033.0,-147345367.67877203,-24158959.782323744,-10471828.608588263,5.733147728305109,-26.792972255843868,-11.613157177358689
1443524034.0,-147345361.94852573,-24158986.575784616,-10471840.221958,5.733153532971764,-26.792971280055035,-11.613156752852785
1443524035.0,-147345356.21827352,-24159013.369244497,-10471851.835327312,5.733159337638184,-26.792970304265193,-11.613156328346447
1443524036.0,-147345350.48801553,-24159040.16270342,-10471863.448696204,5.733165142304365,-26.792969328474346,-11.61315590383968
1443524037.0,-147345344.7577518,-24159066.95616135,-10471875.062064666,5.733170946970314,-26.79296835268246,-11.613155479332482
1443524038.0,-147345339.0274822,-24159093.749618314,-10471886.67543271,5.733176751636022,-26.792967376889575,-11.61315505482485
1443524039.0,-147345333.29720682,-24159120.5430743,-10471898.28880032,5.733182556301494,-26.792966401095676,-11.613154630316783
1443524040.0,-147345327.56692564,-24159147.33652932,-10471909.902167514,5.733188360966732,-26.792965425300757,-11.61315420580829
1443524041.0,-147345321.83663872,-24159174.12998335,-10471921.51553428,5.73319416563173,-26.792964449504836,-11.613153781299363
1443524042.0,-147345316.10634592,-24159200.92343641,-10471933.128900625,5.733199970296493,-26.79296347370789,-11.613153356790002
1443524043.0,-147345310.37604728,-24159227.716888495,-10471944.742266543,5.733205774961019,-26.792962497909933,-11.613152932280208
1443524044.0,-147345304.6457429,-24159254.51033961,-10471956.355632039,5.73321157962531,-26.792961522110957,-11.613152507769989
1443524045.0,-147345298.91543266,-24159281.303789746,-10471967.968997106,5.733217384289363,-26.79296054631098,-11.613152083259335
1443524046.0,-147345293.18511668,-24159308.097238906,-10471979.582361758,5.733223188953179,-26.792959570509975,-11.613151658748246
1443524047.0,-147345287.45479488,-24159334.890687097,-10471991.195725976,5.73322899361676,-26.792958594707958,-11.613151234236726
1443524048.0,-147345281.72446722,-24159361.684134305,-10472002.809089772,5.733234798280104,-26.792957618904932,-11.613150809724775
1443524049.0,-147345275.9941338,-24159388.47758053,-10472014.422453145,5.73324060294321,-26.792956643100894,-11.613150385212395
1443524050.0,-147345270.2637946,-24159415.2710258,-10472026.035816096,5.73324640760608,-26.792955667295832,-11.613149960699579
1443524051.0,-147345264.53344956,-24159442.064470075,-10472037.64917862,5.733252212268715,-26.792954691489765,-11.613149536186333
1443524052.0,-147345258.8030987,-24159468.85791339,-10472049.26254072,5.733258016931111,-26.79295371568268,-11.613149111672655
1443524053.0,-147345253.07274204,-24159495.651355725,-10472060.875902396,5.733263821593272,-26.792952739874572,-11.613148687158546
1443524054.0,-147345247.34237963,-24159522.44479708,-10472072.489263648,5.733269626255197,-26.792951764065467,-11.613148262644001
1443524055.0,-147345241.61201137,-24159549.238237467,-10472084.102624474,5.733275430916883,-26.79295078825534,-11.613147838129029
1443524056.0,-147345235.8816373,-24159576.03167687,-10472095.715984877,5.733281235578334,-26.792949812444203,-11.613147413613625
1443524057.0,-147345230.15125746,-24159602.825115312,-10472107.329344857,5.733287040239548,-26.79294883663204,-11.613146989097785
1443524058.0,-147345224.4208718,-24159629.618552763,-10472118.942704407,5.733292844900526,-26.79294786081887,-11.613146564581518
1443524059.0,-147345218.6904803,-24159656.411989238,-10472130.556063542,5.733298649561267,-26.792946885004685,-11.613146140064817
1443524060.0,-147345212.96008304,-24159683.20542475,-10472142.169422247,5.733304454221771,-26.79294590918949,-11.613145715547684
1443524061.0,-147345207.22967997,-24159709.998859283,-10472153.782780526,5.733310258882039,-26.792944933373278,-11.61314529103012
1443524062.0,-147345201.4992711,-24159736.792292845,-10472165.396138385,5.733316063542071,-26.792943957556048,-11.613144866512123
1443524063.0,-147345195.76885635,-24159763.58572542,-10472177.009495817,5.733321868201866,-26.79294298173781,-11.613144441993693
1443524064.0,-147345190.03843588,-24159790.379157018,-10472188.622852826,5.7333276728614235,-26.79294200591855,-11.613144017474834
1443524065.0,-147345184.3080096,-24159817.172587644,-10472200.236209407,5.733333477520746,-26.792941030098284,-11.613143592955542
1443524066.0,-147345178.57757747,-24159843.966017313,-10472211.849565573,5.73333928217983,-26.792940054277004,-11.613143168435817
1443524067.0,-147345172.8471396,-24159870.75944599,-10472223.462921306,5.733345086838678,-26.792939078454705,-11.61314274391566
1443524068.0,-147345167.11669585,-24159897.552873693,-10472235.076276615,5.733350891497291,-26.792938102631393,-11.613142319395072
1443524069.0,-147345161.3862463,-24159924.34630042,-10472246.689631505,5.733356696155665,-26.792937126807068,-11.613141894874055
1443524070.0,-147345155.65579098,-24159951.139726173,-10472258.302985968,5.733362500813804,-26.792936150981728,-11.613141470352598
1443524071.0,-147345149.92532986,-24159977.933150955,-10472269.916340008,5.733368305471705,-26.792935175155378,-11.613141045830716
1443524072.0,-147345144.19486296,-24160004.726574752,-10472281.529693622,5.733374110129372,-26.792934199328005,-11.613140621308403
1443524073.0,-147345138.4643902,-24160031.519997578,-10472293.14304681,5.7333799147868,-26.792933223499624,-11.613140196785656
1443524074.0,-147345132.73391163,-24160058.31341943,-10472304.756399574,5.733385719443993,-26.79293224767023,-11.613139772262473
1443524075.0,-147345127.00342733,-24160085.106840305,-10472316.369751917,5.7333915241009485,-26.792931271839816,-11.613139347738866
1443524076.0,-147345121.27293718,-24160111.900260206,-10472327.983103834,5.733397328757668,-26.7929302960084,-11.613138923214821
1443524077.0,-147345115.54244125,-24160138.693679146,-10472339.596455332,5.733403133414151,-26.79292932017596,-11.613138498690347
1443524078.0,-147345109.81193942,-24160165.48709709,-10472351.209806398,5.733408938070397,-26.792928344342503,-11.61313807416544
1443524079.0,-147345104.0814318,-24160192.280514058,-10472362.823157039,5.7334147427264055,-26.79292736850804,-11.613137649640104
1443524080.0,-147345098.3509185,-24160219.073930062,-10472374.436507255,5.7334205473821775,-26.79292639267256,-11.613137225114333
1443524081.0,-147345092.62039933,-24160245.867345084,-10472386.049857052,5.733426352037714,-26.792925416836063,-11.613136800588128
1443524082.0,-147345086.88987437,-24160272.660759136,-10472397.663206425,5.733432156693014,-26.792924440998547,-11.613136376061496
1443524083.0,-147345081.15934357,-24160299.454172216,-10472409.276555374,5.733437961348077,-26.792923465160033,-11.61313595153443
