t_gps,x,y,z,vx,vy,vz
1443502592.0,281058.4048278411,-227909.1744482664,-117943.70016856503,0.6416330314892914,0.704281317176884,0.39755029328893365
1443502593.0,281059.0464620489,-227908.47007758138,-117943.30256929316,0.6416309900605651,0.7042829989498071,0.39755116324659895
1443502594.0,281059.68809416355,-227907.76570522718,-117942.90496915761,0.6416289486260458,0.7042846807184802,0.39755203320183885
1443502595.0,281060.3297243012,-227907.06133119125,-117942.50736814387,0.6416269071857287,0.7042863624829361,0.3975529031546368
1443502596.0,281060.9713523291,-227906.3569554654,-117942.10976626436,0.6416248657396176,0.7042880442431629,0.3975537731050079
1443502597.0,281061.61297838006,-227905.65257805778,-117941.71216351498,0.6416228242877141,0.7042897259991518,0.39755464305293853
1443502598.0,281062.25460232113,-227904.94819897265,-117941.3145598936,0.641620782830013,0.7042914077509116,0.3975555129984332
1443502599.0,281062.89622430195,-227904.24381820997,-117940.91695540649,0.6416187413665186,0.7042930894984543,0.39755638294149953
1443502600.0,281063.5378441895,-227903.53943575732,-117940.51935004532,0.6416166998972326,0.7042947712417499,0.39755725288212845
1443502601.0,281064.17946203373,-227902.83505162303,-117940.12174381428,0.6416146584221488,0.7042964529808134,0.39755812282032144
1443502602.0,281064.8210778512,-227902.13066581113,-117939.72413671744,0.6416126169412718,0.7042981347156629,0.3975589927560815
1443502603.0,281065.4626916086,-227901.42627831758,-117939.32652874867,0.6416105754546017,0.7042998164462804,0.3975598626894086
1443502604.0,281066.1043033393,-227900.72188913822,-117938.9289199079,0.6416085339621339,0.7043014981726506,0.39756073262030134
1443502605.0,281066.7459130432,-227900.01749828132,-117938.53131019931,0.6416064924638744,0.704303179894807,0.39756160254875966
1443502606.0,281067.38752067054,-227899.3131057427,-117938.13369962084,0.6416044509598201,0.7043048616127282,0.39756247247478055
1443502607.0,281068.02912628767,-227898.60871152242,-117937.73608817245,0.6416024094499713,0.7043065433264143,0.397563342398367
1443502608.0,281068.67072984483,-227897.90431561635,-117937.33847585213,0.6416003679343276,0.7043082250358654,0.3975642123195236
1443502609.0,281069.3123313421,-227897.19991802855,-117936.94086266393,0.6415983264128893,0.7043099067410904,0.3975650822382442
1443502610.0,281069.9539308291,-227896.49551876733,-117936.54324860379,0.6415962848856563,0.7043115884420923,0.39756595215452745
1443502611.0,281070.5955282229,-227895.79111781617,-117936.14563367373,0.6415942433526302,0.7043132701388501,0.39756682206837773
1443502612.0,281071.2371236398,-227895.0867151833,-117935.74801788002,0.6415922018138108,0.7043149518313879,0.39756769197979064
1443502613.0,281071.87871698005,-227894.3823108646,-117935.350401206,0.641590160269196,0.7043166335196936,0.3975685618887766
1443502614.0,281072.5203082936,-227893.67790488084,-117934.95278366836,0.6415881187187872,0.7043183152037523,0.3975694317953192
1443502615.0,281073.1618975804,-227892.97349719465,-117934.55516526286,0.6415860771625853,0.7043199968836029,0.3975703016994348
1443502616.0,281073.80348477396,-227892.2690878392,-117934.15754598334,0.6415840356005849,0.7043216785592155,0.39757117160111005
1443502617.0,281074.44506997394,-227891.5646768021,-117933.75992583181,0.6415819940327935,0.7043233602305959,0.39757204150035685
1443502618.0,281075.0866530973,-227890.86026408334,-117933.36230481249,0.6415799524592075,0.7043250418977473,0.3975729113971662
1443502619.0,281075.7282341939,-227890.1558496745,-117932.96468292532,0.6415779108798245,0.7043267235606606,0.3975737812915427
1443502620.0,281076.3698132639,-227889.45143358823,-117932.56706016828,0.6415758692946514,0.7043284052193388,0.3975746511834818
1443502621.0,281077.0113902405,-227888.74701582853,-117932.16943654131,0.6415738277036835,0.7043300868738059,0.3975755210729879
1443502622.0,281077.65296524024,-227888.042596383,-117931.7718120403,0.6415717861069195,0.7043317685240351,0.39757639096005815
1443502623.0,281078.29453814676,-227887.33817524745,-117931.37418667147,0.6415697445043614,0.7043334501700201,0.3975772608446924
1443502624.0,281078.9361090265,-227886.6337524302,-117930.97656043484,0.6415677028960103,0.7043351318117911,0.3975781307268938
1443502625.0,281079.5776778795,-227885.9293279438,-117930.57893332827,0.6415656612818637,0.704336813449321,0.3975790006066623
1443502626.0,281080.2192446891,-227885.22490176736,-117930.18130535181,0.6415636196619239,0.7043384950826188,0.39757987048399485
1443502627.0,281080.8608094388,-227884.5204739134,-117929.78367650342,0.6415615780361901,0.7043401767116906,0.39758074035889296
1443502628.0,281081.5023721616,-227883.8160443778,-117929.38604678925,0.6415595364046623,0.7043418583365302,0.3975816102313537
1443502629.0,281082.1439328245,-227883.11161316046,-117928.98841619895,0.6415574947673408,0.7043435399571348,0.3975824801013815
1443502630.0,281082.7854914606,-227882.40718025318,-117928.59078474289,0.6415554531242215,0.7043452215735134,0.39758334996897937
1443502631.0,281083.42704803665,-227881.7027456724,-117928.19315241487,0.6415534114753119,0.7043469031856688,0.39758421983413683
1443502632.0,281084.06860260264,-227880.99830940177,-117927.79551921907,0.6415513698206047,0.7043485847935833,0.3975850896968599
1443502633.0,281084.710155092,-227880.29387145353,-117927.39788515125,0.6415493281601072,0.7043502663972686,0.39758595955715303
1443502634.0,281085.3517055878,-227879.58943183196,-117927.00025021353,0.6415472864938121,0.7043519479967129,0.3975868294150072
1443502635.0,281085.9932539904,-227878.88499052037,-117926.60261440801,0.6415452448217261,0.70435362959194,0.39758769927042553
1443502636.0,281086.63480038283,-227878.1805475313,-117926.20497773464,0.6415432031438462,0.7043553111829232,0.3975885691234124
1443502637.0,281087.2763447153,-227877.47610285634,-117925.80734018517,0.6415411614601684,0.7043569927696862,0.39758943897396637
1443502638.0,281087.91788702103,-227876.7716565039,-117925.4097017658,0.6415391197706976,0.7043586743522112,0.3975903088220829
1443502639.0,281088.5594272502,-227876.06720846557,-117925.0120624848,0.6415370780754343,0.7043603559305072,0.39759117866776356
1443502640.0,281089.2009654358,-227875.36275874556,-117924.6144223277,0.6415350363743763,0.704362037504571,0.39759204851101126
1443502641.0,281089.8425016612,-227874.65830734797,-117924.21678129864,0.6415329946675236,0.7043637190744118,0.3975929183518231
1443502642.0,281090.48403574363,-227873.95385426463,-117923.81913940798,0.6415309529548792,0.7043654006400055,0.3975937881901974
1443502643.0,281091.12556783244,-227873.24939950378,-117923.42149664117,0.6415289112364393,0.7043670822013881,0.3975946580261419
1443502644.0,281091.7670978613,-227872.5449430529,-117923.02385300657,0.6415268695122033,0.7043687637585238,0.39759552785964747
1443502645.0,281092.40862586326,-227871.84048493276,-117922.62620849998,0.6415248277821756,0.7043704453114422,0.3975963976907261
1443502646.0,281093.0501518386,-227871.13602512682,-117922.22856312762,0.6415227860463532,0.7043721268601106,0.3975972675193628
1443502647.0,281093.6916757539,-227870.43156363507,-117921.83091687917,0.6415207443047375,0.704373808404559,0.3975981373455636
1443502648.0,281094.33319759264,-227869.72710046158,-117921.43326976497,0.6415187025573272,0.7043754899447753,0.39759900716933294
1443502649.0,281094.97471743776,-227869.02263561057,-117921.03562178087,0.6415166608041237,0.7043771714807565,0.3975998769906709
1443502650.0,281095.61623522296,-227868.31816907373,-117920.63797292685,0.6415146190451233,0.7043788530125026,0.3976007468095669
1443502651.0,281096.25775099796,-227867.61370085937,-117920.24032320087,0.641512577280332,0.7043805345400257,0.39760161662603155
1443502652.0,281096.899264713,-227866.90923096333,-117919.84267260913,0.6415105355097466,0.7043822160633227,0.39760248644006024
1443502653.0,281097.54077636806,-227866.20475938145,-117919.44502114544,0.6415084937333666,0.7043838975823786,0.39760335625165755
1443502654.0,281098.1822859963,-227865.5002861262,-117919.04736881185,0.6415064519511919,0.7043855790972086,0.3976042260608144
1443502655.0,281098.82379354804,-227864.79581118093,-117918.64971560627,0.6415044101632255,0.7043872606077943,0.3976050958675399
1443502656.0,281099.4652990895,-227864.09133456228,-117918.25206153287,0.641502368369463,0.704388942114163,0.39760596567183093
1443502657.0,281100.1068025877,-227863.38685625783,-117917.85440658957,0.6415003265699072,0.7043906236162937,0.397606835473686
1443502658.0,281100.7483040424,-227862.6823762675,-117917.45675077639,0.6414982847645567,0.7043923051141923,0.39760770527310524
1443502659.0,281101.3898034206,-227861.9778946038,-117917.05909409536,0.6414962429534138,0.7043939866078648,0.3976085750700885
1443502660.0,281102.0313008218,-227861.27341125015,-117916.66143654237,0.6414942011364754,0.7043956680972993,0.3976094448646419
1443502661.0,281102.67279612983,-227860.56892621896,-117916.26377812156,0.6414921593137446,0.7043973495824987,0.39761031465675334
1443502662.0,281103.31428939453,-227859.86443950192,-117915.86611883086,0.6414901174852183,0.704399031063478,0.39761118444643784
1443502663.0,281103.955780649,-227859.15995111145,-117915.46845866402,0.6414880756509005,0.7044007125402222,0.39761205423368196
