OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
UNKNOWN,,2026-05-09T22:47:26.957184,14.54940511,.0017735,82.8721,316.6631,289.3519,70.5764,0,U,87239,999,64940,.12309E-2,.5322E-4,0
UNKNOWN,,2026-05-10T10:09:56.395296,14.17413485,.0425789,65.6422,9.6735,46.6404,131.9112,0,U,87245,999,63526,.73283E-3,.3552E-4,0
UNKNOWN,,2026-05-10T13:37:21.285408,14.23912579,.0422841,65.7528,195.4658,355.3482,4.3723,0,U,87271,999,63354,.51613E-3,.2902E-4,0
UNKNOWN,,2026-05-10T06:41:10.952736,13.48697548,.0124739,64.6159,227.9542,231.0309,127.9565,0,U,87280,999,55388,.61024E-3,.316E-5,0
UNKNOWN,,2026-05-10T08:24:21.833280,14.20278783,.0428572,65.8947,109.4280,279.8305,75.4658,0,U,87293,999,63508,.56499E-3,.2965E-4,0
UNKNOWN,,2026-05-10T11:19:11.005824,13.99953243,.002326,100.0953,133.0822,251.5254,108.3379,0,U,87300,999,63392,.53881E-3,.741E-5,0
UNKNOWN,,2026-05-10T10:39:15.348096,14.76029606,.0018142,74.0196,29.6948,317.3070,42.6694,0,U,87304,999,66841,.11963E-3,.792E-5,0
UNKNOWN,,2026-05-09T21:20:02.121216,13.70640952,.0425465,66.5929,90.6747,320.0966,36.9523,0,U,87320,999,61404,.84679E-3,.1354E-4,0
UNKNOWN,,2026-05-10T09:26:14.972640,14.12769535,.0072695,90.0004,271.7440,134.5351,226.1805,0,U,87334,999,40759,.65788E-2,.12544E-3,0
UNKNOWN,,2026-05-10T09:00:47.813760,14.13123165,.0088479,89.9857,267.8424,115.4272,245.6104,0,U,87335,999,40792,.66853E-2,.1299E-3,0
UNKNOWN,,2026-05-09T22:21:51.395904,13.96984426,.0056902,82.7500,303.1548,264.4165,95.0512,0,U,87405,999,63184,.43682E-3,.632E-5,0
UNKNOWN,,2026-05-08T21:21:10.056672,14.31134203,.0064984,65.7836,295.0578,226.1759,283.6918,0,U,87426,999,64363,.1321E-2,.3481E-4,0
UNKNOWN,,2026-05-06T02:29:13.103232,13.91038604,.0061518,100.4455,355.4613,189.0064,170.9992,0,U,87448,999,62930,.91983E-3,.1118E-4,0
UNKNOWN,,2026-04-27T15:48:29.239200,14.15802652,.0511259,65.7669,89.3389,295.6738,59.2388,0,U,87456,999,63072,.11991E-2,.861E-4,0
UNKNOWN,,2026-05-10T00:39:35.676864,13.62449288,.0671157,65.8250,231.1050,235.7945,308.0806,0,U,87517,999,61310,.74828E-3,.2674E-4,0
UNKNOWN,,2026-05-10T01:36:06.798240,13.35639444,.0058892,99.6879,341.4546,263.5355,251.4840,0,U,87541,999,60183,.30428E-3,.114E-5,0
UNKNOWN,,2026-05-10T08:48:21.100896,13.54342330,.0685046,65.6701,355.9441,161.2789,201.4857,0,U,87553,999,61137,.4516E-3,.1345E-4,0
UNKNOWN,,2026-05-08T21:54:02.199744,13.29110183,.0080369,101.8035,9.1864,48.2453,312.5496,0,U,87557,999,58457,.90152E-2,.4178E-4,0
UNKNOWN,,2026-05-10T15:20:57.380928,12.32157017,.0173632,101.9854,188.9179,20.7949,131.9937,0,U,87561,999,56077,-.71283E-3,-.134E-5,0
UNKNOWN,,2026-05-08T05:42:06.425568,14.06391923,.0172563,99.9494,139.2904,133.9547,227.6001,0,U,87565,999,63702,.57456E-3,.1035E-4,0
UNKNOWN,,2026-05-10T07:40:54.682176,12.68546591,.0055344,101.9966,318.4288,322.1624,220.1990,0,U,87569,999,57730,.66208E-4,-.36E-6,0
UNKNOWN,,2026-05-08T10:28:45.174144,14.40143304,.0020586,74.0242,191.5989,195.6746,164.3774,0,U,87587,999,65492,.4533E-4,.117E-5,0
UNKNOWN,,2026-05-10T06:09:48.314016,12.47033817,.0625089,66.0359,216.4844,75.0680,322.5702,0,U,87616,999,55475,-.22774E-2,-.728E-5,0
UNKNOWN,,2026-05-10T14:44:57.042240,14.71877297,.0095638,98.6956,82.8991,141.5315,219.2759,0,U,87624,999,60216,.37356E-3,.245E-4,0
UNKNOWN,,2026-05-08T20:29:19.326624,14.65257257,.0029019,100.2647,344.9784,207.8855,152.0787,0,U,87650,999,10128,.13482E-2,.7247E-4,0
UNKNOWN,,2026-05-08T12:12:45.371808,14.28537915,.0054981,70.8580,49.3882,47.9045,312.6739,0,U,87672,999,64541,.64013E-3,.1582E-4,0
UNKNOWN,,2026-05-10T08:28:35.781888,13.71437560,.0147787,66.7355,106.5708,59.8957,301.6668,0,U,87681,999,62221,.79152E-3,.697E-5,0
UNKNOWN,,2026-05-10T06:49:34.752000,14.02360322,.0583709,65.7931,327.1543,331.6647,25.3782,0,U,87690,999,62819,.25832E-3,.1742E-4,0
UNKNOWN,,2026-05-10T09:07:57.355680,14.65728916,.0103186,98.6743,327.1164,165.8034,315.6682,0,U,87706,999,60028,.40994E-3,.2356E-4,0
UNKNOWN,,2026-05-10T09:31:11.593344,15.20257280,.0004266,82.8601,117.9042,173.3543,186.7750,0,U,87725,999,65632,.31496E-2,.68921E-3,0
UNKNOWN,,2026-05-05T06:49:42.362112,13.74530516,.0029064,82.9422,127.9151,326.3886,33.5425,0,U,87730,999,60505,.74829E-4,.86E-6,0
UNKNOWN,,2026-05-08T09:20:45.979584,13.72365925,.0133264,99.3548,1.8665,166.9086,193.5576,0,U,87737,999,62397,.56845E-4,.12E-6,0
UNKNOWN,,2026-05-09T09:28:43.879584,14.37490136,.0361962,65.6713,115.1249,359.8139,148.3611,0,U,87764,999,64032,.22229E-2,.14245E-3,0
UNKNOWN,,2026-05-10T12:35:36.423168,13.19558709,.0120019,100.7373,334.8901,25.4041,335.2908,0,U,87771,999,55471,.26123E-3,.61E-6,0
UNKNOWN,,2026-05-09T15:45:00.153792,13.01309111,.0048363,102.3920,26.1938,304.4172,55.2358,0,U,87782,999,58722,.55855E-2,.1667E-4,0
UNKNOWN,,2026-05-10T12:32:24.462240,13.17109971,.0230645,99.6580,237.1714,17.4012,343.4845,0,U,87843,999,58374,.15873E-2,.662E-5,0
UNKNOWN,,2026-05-10T01:33:01.861632,12.89645400,.057503,98.8699,63.6409,272.3018,81.2392,0,U,87845,999,58432,.21009E-2,.1102E-4,0
UNKNOWN,,2026-05-07T14:58:46.288704,14.41868001,.0035384,99.1700,262.5639,194.7527,165.2631,0,U,87878,999,63231,.74193E-3,.2396E-4,0
UNKNOWN,,2026-05-10T12:22:54.060672,14.06089793,.015379,98.7364,234.1504,10.0577,350.3610,0,U,87884,999,63927,.92883E-4,.127E-5,0
UNKNOWN,,2026-05-09T22:21:39.458880,12.35378885,.0880728,28.6233,357.2546,328.8855,26.2275,0,U,87991,999,54133,-.90188E-2,-.4302E-4,0
UNKNOWN,,2026-04-27T18:05:48.056352,14.36297217,.0015001,74.0442,124.9575,155.0905,205.0976,0,U,89003,999,65107,.88476E-4,.233E-5,0
UNKNOWN,,2026-05-09T22:50:31.651872,14.46550024,.0187711,97.8438,313.1246,295.1988,62.9846,0,U,89005,999,55551,.24573E-3,.1053E-4,0
UNKNOWN,,2026-05-01T13:12:42.953760,14.96255170,.0020721,98.0416,29.4693,217.9364,142.0398,0,U,89029,999,67197,.56475E-3,.6343E-4,0
UNKNOWN,,2026-05-04T13:38:43.981440,13.04051153,.0147138,100.4781,61.8292,149.4013,211.5777,0,U,89101,999,57346,.74197E-3,.207E-5,0
UNKNOWN,,2026-05-10T13:55:24.812256,8.88082192,.292371,63.4145,237.2220,319.6998,21.9636,0,U,89132,999,33832,.7416E-3,.53E-5,0
UNKNOWN,,2026-05-10T00:59:14.217792,14.64508149,.0090062,98.2568,63.9958,311.6206,47.7306,0,U,89146,999,65057,.4481E-3,.2465E-4,0
UNKNOWN,,2026-05-10T07:37:24.080448,13.73751570,.0034002,82.9206,158.9785,89.4966,271.0085,0,U,89177,999,8322,.54072E-4,.66E-6,0
UNKNOWN,,2026-05-10T05:03:07.623360,13.81770421,.0130946,99.2162,42.9030,120.9682,240.4414,0,U,89183,999,62747,.39353E-3,.407E-5,0
UNKNOWN,,2026-05-10T14:48:12.475584,14.89398003,.0009855,98.3799,8.2013,23.4875,336.6788,0,U,89184,999,51427,.15135E-2,.14353E-3,0
UNKNOWN,,2026-05-10T02:13:22.817280,13.91759572,.0228629,98.7620,0.3463,79.1175,283.5621,0,U,89213,999,47330,.20862E-3,.289E-5,0
UNKNOWN,,2026-05-10T12:09:14.304384,9.28500481,.2805142,62.4751,168.2792,114.6422,277.0914,0,U,89251,999,38697,.20464E-2,.3243E-4,0
UNKNOWN,,2026-05-09T16:44:47.411808,14.43433511,.0014292,98.1640,122.9130,71.7394,288.5351,0,U,89261,999,55515,.18026E-3,.568E-5,0
UNKNOWN,,2026-05-09T06:33:18.340416,9.14135329,.2869127,84.1793,63.6476,153.1308,359.0115,0,U,89304,999,45181,.20827E-1,.29974E-3,0
UNKNOWN,,2026-05-10T10:11:42.526464,12.96314133,.0027876,90.2505,10.7243,235.3787,124.4704,0,U,89349,999,49801,.17546E-2,.509E-5,0
UNKNOWN,,2026-05-10T07:35:42.436032,13.63939404,.0051238,100.4706,161.7468,121.3255,239.2914,0,U,89379,999,60102,.19532E-2,.1517E-4,0
UNKNOWN,,2026-05-10T08:53:53.772000,12.01543695,.0222026,102.3835,95.4388,232.7153,293.0949,0,U,89395,999,54259,.15268E-2,.92E-6,0
UNKNOWN,,2026-05-07T09:59:01.719168,12.98923112,.002453,90.2570,9.1510,200.8724,340.2105,0,U,89403,999,49673,-.28666E-2,-.843E-5,0
UNKNOWN,,2026-05-09T08:58:35.201856,9.56664275,.2763851,83.8556,109.9679,185.1263,171.4640,0,U,89484,999,36917,.34848E-1,.147264E-2,0
UNKNOWN,,2026-05-10T04:15:03.161088,14.17120047,.0078686,99.0122,206.0699,339.3086,20.4907,0,U,89493,999,48496,.6909E-3,.1388E-4,0
UNKNOWN,,2026-05-06T22:04:42.283776,14.17042104,.0079368,99.0124,202.6322,349.0027,10.9409,0,U,89494,999,48435,.96048E-3,.1946E-4,0
UNKNOWN,,2026-05-09T20:11:44.304000,12.96177077,.00290901,90.2269,347.0282,217.6282,142.2803,0,U,270000,999,30512,.61104468E-3,.182E-5,0
UNKNOWN,,2026-05-01T13:09:43.934688,12.45710958,.004236,101.8240,232.1539,309.8691,49.8655,0,U,270001,999,29234,.71922934E-3,.59E-6,0
UNKNOWN,,2026-05-07T19:58:21.856224,13.06964630,.05024847,99.6455,157.4137,260.6362,93.7623,0,U,270003,999,30642,.30110351E-2,.1808E-4,0
UNKNOWN,,2026-05-05T15:52:49.244448,12.23891390,.01635143,101.7215,265.6829,257.0746,101.2003,0,U,270004,999,28778,.11872777E-2,.93E-6,0
UNKNOWN,,2026-05-03T06:39:26.178912,12.17036576,.03552083,103.0608,321.6964,287.3624,68.8872,0,U,270005,999,28483,.19122413E-1,.2275E-4,0
UNKNOWN,,2026-05-10T04:42:09.695520,12.38826836,.00940191,102.2786,98.0721,0.5529,359.5623,0,U,270006,999,29187,.18958282E-3,-.21E-6,0
UNKNOWN,,2026-05-01T07:20:43.094112,12.91564376,.05634667,31.9904,138.1180,208.9255,147.8968,0,U,270007,999,30361,.230646E-4,.46E-6,0
UNKNOWN,,2026-05-08T10:22:18.319008,12.97637079,.00329731,90.2767,27.0840,165.0856,195.1245,0,U,270008,999,30530,-.15896669E-2,-.456E-5,0
UNKNOWN,,2026-05-09T05:44:26.901600,11.90748540,.00540567,82.4978,125.5082,152.2999,208.0948,0,U,270009,999,28037,.47204504E-3,.43E-6,0
UNKNOWN,,2026-05-07T19:38:07.122336,12.81591141,.03647802,103.9120,166.7811,216.5712,140.9949,0,U,270010,999,29906,.22852405E-1,.6993E-4,0
UNKNOWN,,2026-05-10T07:04:03.430560,13.61766873,.00860843,100.9192,77.1482,16.1788,344.2067,0,U,270011,999,31160,.70549139E-2,.5502E-4,0
UNKNOWN,,2026-05-08T08:53:41.544672,12.97092188,.00332587,90.2332,358.3854,176.6397,183.4953,0,U,270012,999,30518,.20015738E-4,.13E-6,0
UNKNOWN,,2026-05-03T14:53:13.286688,12.16575387,.01545534,102.6971,91.7113,318.8623,40.0858,0,U,270013,999,28579,.58834274E-3,.15E-6,0
UNKNOWN,,2026-05-04T16:58:03.874656,12.55089742,.00656935,101.8648,109.5774,123.0872,237.6530,0,U,270014,999,29486,.64787775E-3,.61E-6,0
UNKNOWN,,2026-05-09T21:08:00.735648,13.04762289,.00270412,90.1432,357.1489,277.9810,81.8246,0,U,270015,999,30707,-.11656509E-2,-.368E-5,0
UNKNOWN,,2026-05-07T11:49:05.051712,13.82188704,.02307886,98.7051,210.4665,157.3518,203.8022,0,U,270016,999,32406,.93043018E-3,.1191E-4,0
UNKNOWN,,2026-05-09T23:30:25.190208,13.02460217,.00377635,90.2896,23.3818,5.2979,354.8537,0,U,270017,999,30645,.2518572E-2,.795E-5,0
UNKNOWN,,2026-05-06T01:48:30.992544,14.09302356,.00606458,99.8086,246.5455,105.2485,255.5398,0,U,270018,999,32871,.22282052E-2,.3898E-4,0
UNKNOWN,,2026-05-02T09:07:19.013952,12.95881854,.00492065,90.2538,9.6204,304.1327,55.5131,0,U,270019,999,30399,.12902431E-2,.375E-5,0
UNKNOWN,,2026-05-06T11:39:28.042272,13.96709354,.0019149,82.5368,48.1781,113.7388,246.5791,0,U,270020,999,32716,.84105497E-3,.1183E-4,0
UNKNOWN,,2026-05-04T15:19:41.981376,12.65925303,.0064179,82.7139,94.1930,108.0113,252.7988,0,U,270021,999,29714,.16847698E-2,.33E-5,0
UNKNOWN,,2026-05-10T06:16:44.631552,12.66287993,.0565612,100.1394,329.3981,120.6508,245.1590,0,U,270022,999,29452,.56838325E-2,.1982E-4,0
UNKNOWN,,2026-04-15T16:41:09.022848,12.45759147,.00262277,73.6368,91.0891,240.2311,119.6127,0,U,270023,999,29015,.13608721E-2,.178E-5,0
UNKNOWN,,2026-05-08T10:33:17.264160,12.62482615,.00010093,51.9800,39.1691,49.8680,310.2275,0,U,270024,999,29744,.43728242E-4,-.96E-6,0
UNKNOWN,,2026-05-09T15:35:01.010400,14.22651946,.00759175,98.6066,90.4702,6.5942,353.6217,0,U,270025,999,33377,.41850563E-3,.921E-5,0
UNKNOWN,,2026-05-04T13:12:27.504576,11.92288643,.03871554,103.3475,244.9503,79.6942,284.7493,0,U,270026,999,27986,.87362354E-3,.35E-6,0
UNKNOWN,,2026-05-08T07:40:43.768128,11.80675244,.04894088,100.9324,349.0775,251.0798,103.6589,0,U,270027,999,27725,.95059634E-2,.803E-5,0
UNKNOWN,,2026-05-09T23:38:33.604224,13.96926532,.00106991,82.5221,38.7048,20.6804,339.4795,0,U,270029,999,32757,.172137E-2,.2412E-4,0
UNKNOWN,,2026-04-12T12:21:29.455200,13.02148308,.00384619,90.2715,20.0053,97.9896,262.5595,0,U,270030,999,30278,.28285827E-2,.888E-5,0
UNKNOWN,,2026-05-09T10:09:58.143168,13.00263467,.00111326,90.2648,20.0151,66.2887,293.9402,0,U,270031,999,30566,-.96897561E-3,-.285E-5,0
UNKNOWN,,2026-04-20T21:41:42.861120,11.80875891,.02472129,81.3006,184.2856,290.5435,66.9238,0,U,270032,999,27570,.36426563E-1,.2534E-4,0
UNKNOWN,,2026-05-04T16:26:24.371520,13.72309831,.05749078,81.9647,116.1596,54.8512,310.5123,0,U,270033,999,32163,.50358814E-3,.1559E-4,0
UNKNOWN,,2026-05-09T23:33:14.859936,13.27253688,.061906,99.3469,35.1566,285.4379,67.9216,0,U,270034,999,9824,.11976271E-2,.1496E-4,0
UNKNOWN,,2026-05-09T10:12:18.158688,14.00791455,.00894248,82.4436,190.8717,240.3491,118.8752,0,U,270035,999,32801,.13223239E-2,.2056E-4,0
UNKNOWN,,2026-04-19T09:37:00.859296,13.76278008,.01087795,100.3730,313.2177,150.9021,209.8246,0,U,270036,999,32053,.3829335E-3,.339E-5,0
UNKNOWN,,2026-05-10T02:27:29.157984,12.82853788,.02520036,102.7982,259.3884,126.5603,235.8961,0,U,270038,999,29940,.17157695E-1,.46E-4,0
UNKNOWN,,2026-05-04T04:06:38.868480,14.05136782,.00107516,82.5514,281.6176,319.7136,40.3239,0,U,270039,999,32872,.37484247E-3,.62E-5,0
UNKNOWN,,2026-05-09T19:56:38.821632,12.53366261,.00255653,101.3819,169.4689,294.2854,65.5550,0,U,270040,999,29506,.17720047E-3,-.15E-6,0
UNKNOWN,,2026-04-29T13:37:29.980704,13.96728515,.02169415,98.4944,222.4289,351.6007,8.1549,0,U,270041,999,32627,.67744388E-3,.1107E-4,0
UNKNOWN,,2026-05-09T21:21:33.328512,12.26209350,.01354821,74.0246,347.6801,303.2561,55.5554,0,U,270042,999,28880,-.12524221E-3,-.3E-6,0
UNKNOWN,,2026-05-07T09:12:29.600352,13.92799392,.02458543,98.9001,181.9639,264.0494,93.2600,0,U,270043,999,32580,.12045619E-2,.1955E-4,0
UNKNOWN,,2026-05-09T21:44:34.012608,13.00703638,.00173024,90.2582,12.6467,341.6164,18.4331,0,U,270044,999,30583,.21221719E-2,.653E-5,0
UNKNOWN,,2026-05-01T23:08:00.121920,12.96429263,.00365514,90.2559,12.4196,256.3042,103.4008,0,U,270045,999,30416,-.48994608E-3,-.133E-5,0
UNKNOWN,,2026-05-07T11:13:24.409632,12.62590681,.00593941,73.9949,207.9430,248.3197,111.1529,0,U,270046,999,29684,.41691445E-3,.58E-6,0
UNKNOWN,,2026-05-08T09:19:00.127488,13.77889658,.00308584,82.9700,166.4091,331.1912,28.7541,0,U,270053,999,32377,.30839105E-3,.325E-5,0
UNKNOWN,,2026-05-07T21:11:22.078752,12.98341383,.00301041,90.2125,346.7874,119.6637,240.7488,0,U,270054,999,30528,.68138713E-3,.208E-5,0
UNKNOWN,,2026-04-26T02:57:55.445760,12.99280948,.00329138,90.2542,3.9101,129.8712,230.5312,0,U,270055,999,30405,-.43017636E-2,-.1276E-4,0
UNKNOWN,,2026-05-09T00:32:02.145984,12.46272554,.00887496,101.5859,224.1263,214.8153,144.7088,0,U,270056,999,29330,.2303094E-2,.295E-5,0
UNKNOWN,,2026-04-24T23:54:24.190848,12.96229301,.00450455,90.2569,12.1110,294.6130,65.0301,0,U,270057,999,30325,.2047824E-2,.593E-5,0
UNKNOWN,,2026-05-08T21:51:09.967392,12.98050625,.00283426,90.2381,4.4550,138.2817,222.0472,0,U,270058,999,30544,-.35042701E-3,-.95E-6,0
UNKNOWN,,2026-05-09T22:29:09.201984,12.23015787,.01301897,73.9968,217.4057,186.0683,173.8782,0,U,270059,999,28810,.22016579E-3,.1E-6,0
UNKNOWN,,2026-05-08T13:46:03.476640,13.51278239,.05381809,30.1031,80.2115,210.0731,146.7881,0,U,270060,999,31589,.77922391E-3,.1349E-4,0
UNKNOWN,,2026-05-10T07:08:21.998112,12.22000870,.04936229,82.0836,333.8727,168.1825,193.1344,0,U,270061,999,28711,.53410805E-2,.847E-5,0
UNKNOWN,,2026-05-03T03:02:11.772960,14.24325005,.00362956,98.8626,76.4670,15.5261,344.7022,0,U,270063,999,33417,.13840577E-3,.276E-5,0
UNKNOWN,,2026-05-09T20:34:57.221472,14.47656599,.00111609,97.9711,353.0310,10.2087,349.9331,0,U,270064,999,33992,.85240119E-4,.274E-5,0
UNKNOWN,,2026-05-06T12:39:49.897440,12.22981088,.01324134,74.0016,223.1804,191.8219,167.9699,0,U,270065,999,28762,.64226934E-3,.56E-6,0
UNKNOWN,,2026-05-09T08:49:37.834464,14.63002011,.00100974,32.2193,156.8978,279.8639,80.0868,0,U,270066,999,34482,.57740968E-4,.337E-5,0
UNKNOWN,,2026-05-08T21:50:52.236384,12.96528842,.00282034,90.2557,12.9728,223.1896,136.7012,0,U,270067,999,30510,.11024586E-2,.323E-5,0
UNKNOWN,,2026-05-04T19:20:32.060832,12.68324165,.07632584,73.1604,309.1127,297.1722,55.3515,0,U,270068,999,29686,.11867388E-2,.719E-5,0
UNKNOWN,,2026-04-23T15:12:29.810304,14.13133107,.00363984,46.9571,96.4752,212.5664,147.2957,0,U,270069,999,32677,.10110541E-2,.1771E-4,0
UNKNOWN,,2026-04-25T04:56:05.796960,13.50574688,.07305737,62.7956,88.0178,3.4807,357.0918,0,U,270070,999,31528,.68637205E-3,.2368E-4,0
UNKNOWN,,2026-04-29T23:30:16.641792,11.27812061,.01509985,64.8035,3.3067,38.0453,323.1022,0,U,270071,999,26464,.61943749E-3,-.21E-6,0
UNKNOWN,,2026-05-03T22:38:40.946208,11.27765393,.01552201,64.8144,6.4109,19.1752,341.4928,0,U,270072,999,26501,.44801788E-3,-.27E-6,0
UNKNOWN,,2026-05-07T09:37:36.401664,13.23255943,.01616153,100.3396,189.2707,167.5322,192.9866,0,U,270073,999,31092,.16010689E-2,.68E-5,0
UNKNOWN,,2026-05-09T09:30:29.422368,12.86134189,.04776523,63.2964,166.7974,18.2294,343.5185,0,U,270074,999,30267,.45267318E-3,.107E-5,0
UNKNOWN,,2026-05-10T04:52:43.215744,14.36893323,.01000088,99.2423,111.3414,59.0728,302.0241,0,U,270075,999,32949,.42192671E-2,.13192E-3,0
UNKNOWN,,2026-05-10T02:54:29.430144,13.67085373,.02681879,98.3516,277.6821,237.1448,120.3626,0,U,270077,999,32122,.11091186E-2,.1153E-4,0
UNKNOWN,,2026-05-09T10:12:09.111744,14.36067517,.00196426,86.3976,16.7446,102.7522,257.5871,0,U,270078,999,33763,.13699433E-3,.419E-5,0
UNKNOWN,,2026-05-10T00:15:08.337888,12.38311651,.01592293,56.0503,29.4650,234.5549,124.0398,0,U,270079,999,29171,.1134539E-3,-.76E-6,0
UNKNOWN,,2026-05-09T21:31:06.599424,12.96710532,.00180993,90.2372,349.2251,190.2260,169.8494,0,U,270081,999,30503,.21558688E-2,.627E-5,0
UNKNOWN,,2026-05-08T16:10:01.238016,13.99101532,.02260291,74.0093,103.7047,232.0772,125.9741,0,U,270082,999,32784,.3526902E-3,.61E-5,0
UNKNOWN,,2026-05-03T16:52:59.673216,13.80607380,.03856746,72.8704,270.0962,359.4378,0.6250,0,U,270084,999,31954,.1469288E-2,.2678E-4,0
UNKNOWN,,2026-05-07T21:57:13.273344,12.81268813,.06600363,99.2817,14.1281,6.2430,354.6409,0,U,270085,999,30016,.18627945E-2,.1059E-4,0
UNKNOWN,,2026-05-02T20:03:20.145312,15.06129065,.00132863,86.3519,332.3398,299.2472,60.7434,0,U,270086,999,10272,.29501867E-2,.43445E-3,0
UNKNOWN,,2026-05-08T06:06:13.120992,12.82367316,.0726967,72.8092,326.1631,192.2895,165.9575,0,U,270087,999,30029,.29259833E-2,.2128E-4,0
UNKNOWN,,2026-05-04T08:49:27.868224,12.25976027,.01333288,74.0290,1.6025,313.1295,45.8653,0,U,270088,999,28807,-.98287402E-4,-.27E-6,0
UNKNOWN,,2026-05-03T03:28:37.447104,14.23929640,.00366981,98.8761,77.9517,25.7943,334.5055,0,U,270089,999,33415,.14409578E-3,.287E-5,0
UNKNOWN,,2026-05-08T20:41:21.617664,14.47607543,.00122598,97.9660,350.4385,13.8415,346.3112,0,U,270090,999,33977,.10121508E-3,.333E-5,0
UNKNOWN,,2026-05-09T22:00:49.744224,12.95531865,.00275876,90.2507,9.2355,234.6320,125.2222,0,U,270091,999,30505,.1043026E-2,.302E-5,0
UNKNOWN,,2026-05-07T08:53:08.410272,12.92585559,.00310681,90.2438,5.0974,31.8230,328.4757,0,U,270093,999,30399,.22135544E-3,.67E-6,0
UNKNOWN,,2026-05-04T04:06:07.704000,12.23923700,.01199974,102.6022,105.3663,10.9077,349.4537,0,U,270094,999,28752,.4319585E-3,.2E-7,0
UNKNOWN,,2026-05-08T22:31:54.057504,12.97342159,.00241485,90.2527,11.0393,194.9442,165.0968,0,U,270095,999,30515,-.46353065E-3,-.127E-5,0
UNKNOWN,,2026-05-09T07:53:46.903776,14.32757612,.00127994,98.6735,148.5116,199.6284,160.4408,0,U,270096,999,33656,.89059397E-4,.198E-5,0
UNKNOWN,,2026-05-07T10:53:54.252096,12.99560361,.00157265,90.2795,20.1071,66.9017,293.3761,0,U,270097,999,30486,-.81838325E-3,-.237E-5,0
UNKNOWN,,2026-05-07T00:50:55.400352,14.42684903,.01601645,98.2877,243.4408,249.0670,109.3315,0,U,270098,999,33499,.12222022E-2,.4699E-4,0
UNKNOWN,,2026-05-04T01:42:38.507328,12.55701756,.02253209,102.3190,238.6030,155.3800,205.8226,0,U,270099,999,29338,.1580061E-1,.2802E-4,0
UNKNOWN,,2026-05-04T05:40:30.376416,12.38946896,.00949447,102.3725,122.4200,26.0536,334.5261,0,U,270101,999,29110,.16809125E-4,-.44E-6,0
UNKNOWN,,2026-05-01T12:05:55.868640,13.03154524,.00293881,90.2993,33.4779,279.5332,80.2471,0,U,270103,999,30559,.59667186E-2,.1888E-4,0
UNKNOWN,,2026-05-01T10:55:36.224832,12.96158150,.00258176,90.2617,14.9547,218.1586,141.7707,0,U,270104,999,30408,.3592537E-4,.17E-6,0
UNKNOWN,,2026-05-09T08:50:22.961184,12.40415562,.01727722,56.0553,172.0695,294.7611,63.5400,0,U,270106,999,29220,.30412794E-3,-.49E-6,0
UNKNOWN,,2026-05-09T17:55:40.089792,13.05997180,.00187103,90.0152,311.2889,171.8216,188.3219,0,U,270108,999,30730,-.52917631E-3,-.165E-5,0
UNKNOWN,,2026-05-09T22:26:43.941984,12.98443134,.00321623,90.2504,12.1548,115.3040,245.1419,0,U,270110,999,30552,-.10123746E-2,-.291E-5,0
UNKNOWN,,2026-05-07T06:54:45.981216,14.39015948,.00214445,98.4813,146.0741,45.3834,314.9099,0,U,270111,999,33817,.11563394E-3,.314E-5,0
UNKNOWN,,2026-05-09T08:25:34.739328,12.95338581,.00288343,90.2403,3.9017,348.1977,11.8463,0,U,270113,999,30443,.40542522E-3,.122E-5,0
UNKNOWN,,2026-05-08T22:50:41.970624,12.95824544,.00487136,90.2453,7.9306,230.0751,129.6083,0,U,270114,999,30497,.13898428E-2,.403E-5,0
UNKNOWN,,2026-05-09T21:37:15.939552,12.97111459,.00318861,90.2489,9.9125,190.7415,169.3028,0,U,270115,999,30443,.10309548E-2,.306E-5,0
UNKNOWN,,2026-05-07T07:48:45.358272,12.23526013,.01302841,74.0067,158.9155,2.3047,357.8562,0,U,270116,999,28792,.65873306E-3,.58E-6,0
UNKNOWN,,2026-05-09T21:15:48.809376,13.00335672,.00270666,90.2377,0.2162,331.5638,28.4006,0,U,270117,999,30578,-.10025007E-2,-.296E-5,0
UNKNOWN,,2026-05-01T04:47:50.744832,14.55660599,.00040789,98.6995,298.6886,241.0207,119.0581,0,U,270121,999,34004,.40783959E-3,.1732E-4,0
UNKNOWN,,2026-05-08T09:06:22.365792,12.96289594,.00271136,90.2487,10.9876,280.6456,79.1611,0,U,270122,999,30421,-.51467884E-3,-.14E-5,0
UNKNOWN,,2026-04-29T04:55:29.361216,12.24004621,.08174033,83.2505,286.8139,238.0217,113.8888,0,U,270123,999,28634,.23022438E-2,.75E-5,0
UNKNOWN,,2026-05-07T09:38:47.724000,12.96891898,.00270504,90.2507,12.3467,137.7645,222.5566,0,U,270124,999,30499,-.13375837E-2,-.378E-5,0
UNKNOWN,,2026-05-09T02:18:41.583168,14.78163037,.00172624,86.3217,268.9239,102.3309,257.9845,0,U,270127,999,34246,.11456798E-2,.8343E-4,0
